2A4,0F,83,00,00,3D,,,
2A4,0F,93,00,00,4D,,,
2A4,0F,86,00,00,40,,,
2A4,0F,8E,00,00,48,,,
2A4,0F,A8,00,00,62,,,
2A4,0F,A6,00,00,60,,,
2A4,0F,92,00,00,4C,,,
2A4,0F,A3,00,00,5D,,,
2A4,0F,A6,00,00,60,,,
2A4,0F,A5,00,00,5F,,,
2A4,0F,A7,00,00,61,,,
2A4,0F,D3,00,00,8D,,,
2A4,0F,CB,00,00,85,,,
2A4,0F,B7,00,00,71,,,
2A4,0F,D5,00,00,8F,,,
2A4,0F,E7,00,00,A1,,,
2A4,0F,C7,00,00,81,,,
2A4,0F,D3,00,00,8D,,,
2A4,0F,E5,00,00,9F,,,
2A4,0F,DA,00,00,94,,,
2A4,0F,C2,00,00,7C,,,
2A4,0F,E4,00,00,9E,,,
2A4,0F,EA,00,00,A4,,,
2A4,0F,E2,00,00,9C,,,
2A4,0F,DA,00,00,94,,,
2A4,0F,F8,00,00,B2,,,
2A4,0F,E5,00,00,9F,,,
2A4,0F,FE,00,00,B8,,,
2A4,10,0B,00,00,C6,,,
2A4,0F,FF,00,00,B9,,,
2A4,10,04,00,00,BF,,,
2A4,10,48,00,00,03,,,
2A4,10,26,00,00,E1,,,
2A4,10,3F,00,00,FA,,,
2A4,10,4C,00,00,07,,,
2A4,10,40,00,00,FB,,,
2A4,10,49,00,00,04,,,
2A4,10,44,00,00,FF,,,
2A4,10,43,00,00,FE,,,
2A4,10,4F,00,00,0A,,,
2A4,10,58,00,00,13,,,
2A4,10,52,00,00,0D,,,
2A4,10,59,00,00,14,,,
2A4,10,74,00,00,2F,,,
2A4,10,76,00,00,31,,,
2A4,10,6D,00,00,28,,,
2A4,10,93,00,00,4E,,,
2A4,10,81,00,00,3C,,,
2A4,10,5E,00,00,19,,,
2A4,10,70,00,00,2B,,,
2A4,10,86,00,00,41,,,
2A4,10,67,00,00,22,,,
2A4,10,76,00,00,31,,,
2A4,10,58,00,00,13,,,
2A4,10,54,00,00,0F,,,
2A4,10,7A,00,00,35,,,
2A4,10,7B,00,00,36,,,
2A4,10,5C,00,00,17,,,
2A4,10,61,00,00,1C,,,
2A4,10,65,00,00,20,,,
2A4,10,44,00,00,FF,,,
2A4,10,37,00,00,F2,,,
2A4,10,3F,00,00,FA,,,
2A4,10,34,00,00,EF,,,
2A4,10,2C,00,00,E7,,,
2A4,10,2B,00,00,E6,,,
2A4,10,2B,00,00,E6,,,
2A4,10,23,00,00,DE,,,
2A4,10,24,00,00,DF,,,
2A4,10,32,00,00,ED,,,
2A4,10,22,00,00,DD,,,
2A4,10,1B,00,00,D6,,,
2A4,10,3A,00,00,F5,,,
2A4,10,2A,00,00,E5,,,
2A4,10,18,00,00,D3,,,
2A4,10,25,00,00,E0,,,
2A4,10,21,00,00,DC,,,
2A4,10,11,00,00,CC,,,
2A4,10,0D,00,00,C8,,,
2A4,10,13,00,00,CE,,,
2A4,10,09,00,00,C4,,,
2A4,10,09,00,00,C4,,,
2A4,10,2B,00,00,E6,,,
2A4,10,5F,00,00,1A,,,
2A4,10,28,00,00,E3,,,
2A4,10,63,00,00,1E,,,
2A4,10,2D,00,00,E8,,,
2A4,10,3F,00,00,FA,,,
2A4,10,45,00,00,00,,,
2A4,10,52,00,00,0D,,,
2A4,10,32,00,00,ED,,,
2A4,0F,CB,00,00,85,,,
2A4,0F,FD,00,00,B7,,,
2A4,10,07,00,00,C2,,,
2A4,10,AB,00,00,66,,,
2A4,11,3E,00,00,FA,,,
2A4,10,7C,00,00,37,,,
2A4,0F,B3,00,00,6D,,,
2A4,0F,96,00,00,50,,,
2A4,10,65,00,00,20,,,
2A4,10,6D,00,00,28,,,
2A4,10,3D,00,00,F8,,,
2A4,10,38,00,00,F3,,,
2A4,10,2B,00,00,E6,,,
2A4,10,41,00,00,FC,,,
2A4,10,41,00,00,FC,,,
2A4,10,41,00,00,FC,,,
2A4,10,28,00,00,E3,,,
2A4,10,24,00,00,DF,,,
2A4,10,1B,00,00,D6,,,
2A4,0F,FB,00,00,B5,,,
2A4,0F,D8,00,00,92,,,
2A4,0F,F8,00,00,B2,,,
2A4,0F,F0,00,00,AA,,,
2A4,0F,E4,00,00,9E,,,
2A4,0F,F3,00,00,AD,,,
2A4,10,0C,00,00,C7,,,
2A4,0F,FB,00,00,B5,,,
2A4,0F,F4,00,00,AE,,,
2A4,0F,FD,00,00,B7,,,
2A4,0F,F9,00,00,B3,,,
2A4,0F,EF,00,00,A9,,,
2A4,0F,EC,00,00,A6,,,
2A4,0F,F6,00,00,B0,,,
2A4,0F,EA,00,00,A4,,,
2A4,0F,F6,00,00,B0,,,
2A4,10,0E,00,00,C9,,,
2A4,10,0C,00,00,C7,,,
2A4,0F,E4,00,00,9E,,,
2A4,0F,ED,00,00,A7,,,
2A4,10,03,00,00,BE,,,
2A4,0F,F4,00,00,AE,,,
2A4,0F,F4,00,00,AE,,,
2A4,0F,FE,00,00,B8,,,
2A4,0F,FA,00,00,B4,,,
2A4,0F,F7,00,00,B1,,,
2A4,0F,F9,00,00,B3,,,
2A4,10,02,00,00,BD,,,
2A4,10,01,00,00,BC,,,
2A4,10,05,00,00,C0,,,
2A4,0F,F5,00,00,AF,,,
2A4,0F,EE,00,00,A8,,,
2A4,10,13,00,00,CE,,,
2A4,10,0A,00,00,C5,,,
2A4,10,0B,00,00,C6,,,
2A4,10,0D,00,00,C8,,,
2A4,0F,FB,00,00,B5,,,
2A4,10,0D,00,00,C8,,,
2A4,10,1B,00,00,D6,,,
2A4,10,0A,00,00,C5,,,
2A4,10,1E,00,00,D9,,,
2A4,10,18,00,00,D3,,,
2A4,10,01,00,00,BC,,,
2A4,0F,EC,00,00,A6,,,
2A4,0F,EA,00,00,A4,,,
2A4,0F,ED,00,00,A7,,,
2A4,0F,DF,00,00,99,,,
2A4,0F,DC,00,00,96,,,
2A4,0F,EE,00,00,A8,,,
2A4,10,00,00,00,BB,,,
2A4,0F,F6,00,00,B0,,,
2A4,10,07,00,00,C2,,,
2A4,0F,EF,00,00,A9,,,
2A4,0F,D8,00,00,92,,,
2A4,0F,F5,00,00,AF,,,
2A4,0F,F3,00,00,AD,,,
2A4,0F,E7,00,00,A1,,,
2A4,0F,E2,00,00,9C,,,
2A4,0F,E8,00,00,A2,,,
2A4,0F,FB,00,00,B5,,,
2A4,0F,EE,00,00,A8,,,
2A4,0F,AF,00,00,69,,,
2A4,0F,EC,00,00,A6,,,
2A4,10,25,00,00,E0,,,
2A4,0F,D2,00,00,8C,,,
2A4,0F,E8,00,00,A2,,,
2A4,10,02,00,00,BD,,,
2A4,0F,D3,00,00,8D,,,
2A4,0F,D0,00,00,8A,,,
2A4,0F,E4,00,00,9E,,,
2A4,0F,F8,00,00,B2,,,
2A4,0F,F1,00,00,AB,,,
2A4,0F,FC,00,00,B6,,,
2A4,10,22,00,00,DD,,,
2A4,10,24,00,00,DF,,,
2A4,10,17,00,00,D2,,,
2A4,10,1F,00,00,DA,,,
2A4,10,19,00,00,D4,,,
2A4,10,07,00,00,C2,,,
2A4,10,12,00,00,CD,,,
2A4,10,20,00,00,DB,,,
2A4,10,1B,00,00,D6,,,
2A4,0F,FB,00,00,B5,,,
2A4,10,05,00,00,C0,,,
2A4,10,01,00,00,BC,,,
2A4,0F,F5,00,00,AF,,,
2A4,0F,EE,00,00,A8,,,
2A4,0F,F1,00,00,AB,,,
2A4,0F,D9,00,00,93,,,
2A4,0F,C5,00,00,7F,,,
2A4,0F,CA,00,00,84,,,
2A4,0F,BF,00,00,79,,,
2A4,0F,B4,00,00,6E,,,
2A4,0F,AF,00,00,69,,,
2A4,0F,BE,00,00,78,,,
2A4,0F,A7,00,00,61,,,
2A4,0F,85,00,00,3F,,,
2A4,0F,9B,00,00,55,,,
2A4,0F,85,00,00,3F,,,
2A4,0F,82,00,00,3C,,,
2A4,0F,6B,00,00,25,,,
2A4,0F,7D,00,00,37,,,
2A4,0F,6F,00,00,29,,,
2A4,0F,4A,00,00,04,,,
2A4,0F,53,00,00,0D,,,
2A4,0F,40,00,00,FA,,,
2A4,0F,21,00,00,DB,,,
2A4,0E,F8,00,00,B1,,,
2A4,0E,D5,00,00,8E,,,
2A4,0E,C8,00,00,81,,,
2A4,0E,A6,00,00,5F,,,
2A4,0E,AB,00,00,64,,,
2A4,0E,A1,00,00,5A,,,
2A4,0E,97,00,00,50,,,
2A4,0E,61,00,00,1A,,,
2A4,0E,4D,00,00,06,,,
2A4,0E,46,00,00,FF,,,
2A4,0E,28,00,00,E1,,,
2A4,0E,18,00,00,D1,,,
2A4,0E,13,00,00,CC,,,
2A4,0E,0D,00,00,C6,,,
2A4,0D,ED,00,00,A5,,,
2A4,0D,E6,00,00,9E,,,
2A4,0D,C4,00,00,7C,,,
2A4,0D,A8,00,00,60,,,
2A4,0D,75,00,00,2D,,,
2A4,0D,6D,00,00,25,,,
2A4,0D,60,00,00,18,,,
2A4,0D,4A,00,00,02,,,
2A4,0D,2B,00,00,E3,,,
2A4,0D,27,00,00,DF,,,
2A4,0D,0C,00,00,C4,,,
2A4,0D,0C,00,00,C4,,,
2A4,0C,F2,00,00,A9,,,
2A4,0C,DD,00,00,94,,,
2A4,0C,C5,00,00,7C,,,
2A4,0C,B6,00,00,6D,,,
2A4,0C,93,00,00,4A,,,
2A4,0C,6A,00,00,21,,,
2A4,0C,50,00,00,07,,,
2A4,0C,4C,00,00,03,,,
2A4,0C,2A,00,00,E1,,,
2A4,0C,19,00,00,D0,,,
2A4,0C,12,00,00,C9,,,
2A4,0B,FB,00,00,B1,,,
2A4,0B,F3,00,00,A9,,,
2A4,0B,CA,00,00,80,,,
2A4,0B,C0,00,00,76,,,
2A4,0B,B7,00,00,6D,,,
2A4,0B,A1,00,00,57,,,
2A4,0B,93,00,00,49,,,
2A4,0B,7C,00,00,32,,,
2A4,0B,54,00,00,0A,,,
2A4,0B,3D,00,00,F3,,,
2A4,0B,3C,00,00,F2,,,
2A4,0B,0C,00,00,C2,,,
2A4,0A,F9,00,00,AE,,,
2A4,0A,DA,00,00,8F,,,
2A4,0A,C7,00,00,7C,,,
2A4,0A,BC,00,00,71,,,
2A4,0A,C5,00,00,7A,,,
2A4,0A,B7,00,00,6C,,,
2A4,0A,A6,00,00,5B,,,
2A4,0A,94,00,00,49,,,
2A4,0A,AB,00,00,60,,,
2A4,0A,A0,00,00,55,,,
2A4,0A,7B,00,00,30,,,
2A4,0A,91,00,00,46,,,
2A4,0A,72,00,00,27,,,
2A4,0A,78,00,00,2D,,,
2A4,0A,6E,00,00,23,,,
2A4,0A,70,00,00,25,,,
2A4,0A,5C,00,00,11,,,
2A4,0A,4E,00,00,03,,,
2A4,0A,42,00,00,F7,,,
2A4,0A,56,00,00,0B,,,
2A4,0A,68,00,00,1D,,,
2A4,0A,5B,00,00,10,,,
2A4,0A,53,00,00,08,,,
2A4,0A,4F,00,00,04,,,
2A4,0A,6E,00,00,23,,,
2A4,0A,79,00,00,2E,,,
2A4,0A,5C,00,00,11,,,
2A4,0A,68,00,00,1D,,,
2A4,0A,6C,00,00,21,,,
2A4,0A,9B,00,00,50,,,
2A4,0A,A3,00,00,58,,,
2A4,0A,C6,00,00,7B,,,
2A4,0A,9C,00,00,51,,,
2A4,0A,6F,00,00,24,,,
2A4,0A,75,00,00,2A,,,
2A4,0A,78,00,00,2D,,,
2A4,0A,58,00,00,0D,,,
2A4,0A,2F,00,00,E4,,,
2A4,0A,28,00,00,DD,,,
2A4,0A,3C,00,00,F1,,,
2A4,0A,48,00,00,FD,,,
2A4,0A,75,00,00,2A,,,
2A4,0A,3D,00,00,F2,,,
2A4,0A,46,00,00,FB,,,
2A4,0A,40,00,00,F5,,,
2A4,0A,2D,00,00,E2,,,
2A4,0A,3B,00,00,F0,,,
2A4,0A,2B,00,00,E0,,,
2A4,0A,14,00,00,C9,,,
2A4,0A,01,00,00,B6,,,
2A4,09,F3,00,00,A7,,,
2A4,09,F9,00,00,AD,,,
2A4,0A,06,00,00,BB,,,
2A4,0A,0E,00,00,C3,,,
2A4,0A,25,00,00,DA,,,
2A4,0A,1B,00,00,D0,,,
2A4,0A,1B,00,00,D0,,,
2A4,0A,27,00,00,DC,,,
2A4,0A,30,00,00,E5,,,
2A4,0A,37,00,00,EC,,,
2A4,0A,2E,00,00,E3,,,
2A4,0A,25,00,00,DA,,,
2A4,0A,31,00,00,E6,,,
2A4,0A,4F,00,00,04,,,
2A4,0A,52,00,00,07,,,
2A4,0A,35,00,00,EA,,,
2A4,0A,4E,00,00,03,,,
2A4,0A,30,00,00,E5,,,
2A4,0A,2F,00,00,E4,,,
2A4,0A,56,00,00,0B,,,
2A4,0A,50,00,00,05,,,
2A4,0A,5E,00,00,13,,,
2A4,0A,54,00,00,09,,,
2A4,0A,6A,00,00,1F,,,
2A4,0A,71,00,00,26,,,
2A4,0A,98,00,00,4D,,,
2A4,0A,92,00,00,47,,,
2A4,0A,90,00,00,45,,,
2A4,0A,B2,00,00,67,,,
2A4,0A,C0,00,00,75,,,
2A4,0A,C2,00,00,77,,,
2A4,0A,9D,00,00,52,,,
2A4,0A,98,00,00,4D,,,
2A4,0A,A5,00,00,5A,,,
2A4,0A,AF,00,00,64,,,
2A4,0A,C1,00,00,76,,,
2A4,0A,C3,00,00,78,,,
2A4,0A,C2,00,00,77,,,
2A4,0A,C1,00,00,76,,,
2A4,0A,D8,00,00,8D,,,
2A4,0A,D7,00,00,8C,,,
2A4,0A,C8,00,00,7D,,,
2A4,0A,B7,00,00,6C,,,
2A4,0A,A7,00,00,5C,,,
2A4,0A,B9,00,00,6E,,,
2A4,0A,D1,00,00,86,,,
2A4,0A,DD,00,00,92,,,
2A4,0A,C0,00,00,75,,,
2A4,0A,BB,00,00,70,,,
2A4,0A,E8,00,00,9D,,,
2A4,0A,E0,00,00,95,,,
2A4,0A,CE,00,00,83,,,
2A4,0A,CE,00,00,83,,,
2A4,0A,C5,00,00,7A,,,
2A4,0A,D3,00,00,88,,,
2A4,0A,D3,00,00,88,,,
2A4,0A,DA,00,00,8F,,,
2A4,0A,E4,00,00,99,,,
2A4,0A,CC,00,00,81,,,
2A4,0A,DF,00,00,94,,,
2A4,0A,EB,00,00,A0,,,
2A4,0A,E7,00,00,9C,,,
2A4,0A,EA,00,00,9F,,,
2A4,0A,F2,00,00,A7,,,
2A4,0A,F2,00,00,A7,,,
2A4,0B,02,00,00,B8,,,
2A4,0B,15,00,00,CB,,,
2A4,0B,1B,00,00,D1,,,
2A4,0B,26,00,00,DC,,,
2A4,0B,37,00,00,ED,,,
2A4,0B,2D,00,00,E3,,,
2A4,0B,44,00,00,FA,,,
2A4,0B,47,00,00,FD,,,
2A4,0B,4D,00,00,03,,,
2A4,0B,50,00,00,06,,,
2A4,0B,4E,00,00,04,,,
2A4,0B,6A,00,00,20,,,
2A4,0B,67,00,00,1D,,,
2A4,0B,6C,00,00,22,,,
2A4,0B,74,00,00,2A,,,
2A4,0B,85,00,00,3B,,,
2A4,0B,98,00,00,4E,,,
2A4,0B,A0,00,00,56,,,
2A4,0B,98,00,00,4E,,,
2A4,0B,9F,00,00,55,,,
2A4,0B,A7,00,00,5D,,,
2A4,0B,AC,00,00,62,,,
2A4,0B,C3,00,00,79,,,
2A4,0B,D2,00,00,88,,,
2A4,0B,AE,00,00,64,,,
2A4,0B,D6,00,00,8C,,,
2A4,0B,E9,00,00,9F,,,
2A4,0B,E2,00,00,98,,,
2A4,0B,D8,00,00,8E,,,
2A4,0B,DB,00,00,91,,,
2A4,0B,F0,00,00,A6,,,
2A4,0C,09,00,00,C0,,,
2A4,0C,00,00,00,B7,,,
2A4,0B,EE,00,00,A4,,,
2A4,0C,10,00,00,C7,,,
2A4,0C,0F,00,00,C6,,,
2A4,0C,11,00,00,C8,,,
2A4,0C,0B,00,00,C2,,,
2A4,0C,03,00,00,BA,,,
2A4,0C,08,00,00,BF,,,
2A4,0C,27,00,00,DE,,,
2A4,0C,2C,00,00,E3,,,
2A4,0C,28,00,00,DF,,,
2A4,0C,3F,00,00,F6,,,
2A4,0C,3B,00,00,F2,,,
2A4,0C,37,00,00,EE,,,
2A4,0C,32,00,00,E9,,,
2A4,0C,35,00,00,EC,,,
2A4,0C,58,00,00,0F,,,
2A4,0C,53,00,00,0A,,,
2A4,0C,60,00,00,17,,,
2A4,0C,5B,00,00,12,,,
2A4,0C,6F,00,00,26,,,
2A4,0C,73,00,00,2A,,,
2A4,0C,71,00,00,28,,,
2A4,0C,57,00,00,0E,,,
2A4,0C,6D,00,00,24,,,
2A4,0C,6C,00,00,23,,,
2A4,0C,74,00,00,2B,,,
2A4,0C,61,00,00,18,,,
2A4,0C,60,00,00,17,,,
2A4,0C,72,00,00,29,,,
2A4,0C,8B,00,00,42,,,
2A4,0C,8A,00,00,41,,,
2A4,0C,8C,00,00,43,,,
2A4,0C,82,00,00,39,,,
2A4,0C,8A,00,00,41,,,
2A4,0C,92,00,00,49,,,
2A4,0C,8E,00,00,45,,,
2A4,0C,9F,00,00,56,,,
2A4,0C,A2,00,00,59,,,
2A4,0C,A8,00,00,5F,,,
2A4,0C,9F,00,00,56,,,
2A4,0C,A8,00,00,5F,,,
2A4,0C,BD,00,00,74,,,
2A4,0C,C0,00,00,77,,,
2A4,0C,BE,00,00,75,,,
2A4,0C,B1,00,00,68,,,
2A4,0C,CA,00,00,81,,,
2A4,0C,D3,00,00,8A,,,
2A4,0C,D8,00,00,8F,,,
2A4,0C,C8,00,00,7F,,,
2A4,0C,D9,00,00,90,,,
2A4,0C,DA,00,00,91,,,
2A4,0C,E9,00,00,A0,,,
2A4,0C,DF,00,00,96,,,
2A4,0C,E6,00,00,9D,,,
2A4,0C,E4,00,00,9B,,,
2A4,0C,F1,00,00,A8,,,
2A4,0C,FD,00,00,B4,,,
2A4,0D,00,00,00,B8,,,
2A4,0D,06,00,00,BE,,,
2A4,0D,18,00,00,D0,,,
