4A1,FC,08,7C,7E,80,23,C1,02
4A1,FA,06,7A,7D,80,23,C1,02
4A1,FC,06,7A,7D,80,23,C1,02
4A1,FB,06,79,7D,80,23,C1,02
4A1,FB,06,79,7D,80,23,C1,02
4A1,FA,06,78,7D,80,23,C1,02
4A1,F8,06,78,7C,80,23,C1,02
4A1,F8,06,78,7C,80,23,C1,02
4A1,F7,08,78,7D,80,23,C1,02
4A1,FA,08,78,7D,80,23,C1,02
4A1,FB,05,7A,7D,80,23,C1,02
4A1,FA,05,7A,7D,80,23,C1,02
4A1,F6,06,78,7D,80,23,C1,02
4A1,F6,04,77,7C,80,23,C1,02
4A1,F8,02,77,7C,80,23,C1,02
4A1,F6,04,77,7C,80,23,C1,02
4A1,F4,04,77,7C,80,23,C1,02
4A1,F8,04,78,7D,80,23,C1,02
4A1,FA,04,79,7D,80,23,C1,02
4A1,F6,04,78,7D,80,23,C1,02
4A1,FA,04,78,7D,80,23,C1,02
4A1,F8,02,78,7D,80,23,C1,02
4A1,F6,02,77,7C,80,23,C1,02
4A1,F6,04,77,7C,80,23,C1,02
4A1,F6,04,78,7D,80,23,C1,02
4A1,F8,04,78,7D,80,23,C1,02
4A1,F8,04,78,7D,80,23,C1,02
4A1,F8,02,78,7D,80,23,C1,02
4A1,F6,05,78,7D,80,23,C1,02
4A1,F7,01,79,7D,80,23,C1,02
4A1,FB,04,7B,7E,80,23,C1,02
4A1,FF,04,7E,7F,80,23,C1,02
4A1,00,04,80,80,80,23,C1,02
4A1,00,05,80,80,80,23,C1,02
4A1,FE,05,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,FE,06,80,80,80,23,C1,02
4A1,FE,08,80,80,80,23,C1,02
4A1,FE,09,80,80,80,23,C1,02
4A1,00,09,80,80,80,23,C1,02
4A1,00,09,80,80,80,23,C1,02
4A1,00,09,80,80,80,23,C1,02
4A1,00,08,80,80,80,23,C1,02
4A1,00,09,80,80,80,23,C1,02
4A1,FF,08,80,80,80,23,C1,02
4A1,00,09,80,80,80,23,C1,02
4A1,FF,04,80,80,80,23,C1,02
4A1,00,FF,80,80,80,23,C1,02
