49C,40,27,24,DC,A1,25,1B,1B
49C,40,22,1F,DF,A1,23,1C,16
49C,40,22,1F,EB,A1,23,1C,16
49C,40,23,20,E9,A0,23,1B,16
49C,40,23,20,E8,A0,23,1B,16
49C,40,24,20,E5,A0,24,1A,16
49C,40,24,21,DF,A0,24,1B,16
49C,40,24,21,E2,9F,24,1B,16
49C,40,24,20,E4,9F,24,1B,16
49C,40,25,22,E0,A0,25,1B,17
49C,40,26,22,DD,A0,25,1B,17
49C,40,26,23,DF,A0,25,1B,17
49C,40,26,23,DD,A0,25,1B,17
49C,40,26,23,DE,A0,25,1B,17
49C,40,26,23,DD,A0,25,1B,17
49C,40,26,23,DE,9F,25,1B,17
49C,40,26,23,DE,9F,25,1B,17
49C,40,27,23,DC,9F,25,1B,18
49C,40,27,24,DA,9F,26,1B,19
49C,40,27,24,DC,9F,25,1B,19
49C,40,27,24,DB,9F,25,1B,19
49C,40,27,24,DC,9F,26,1B,19
49C,40,27,24,DB,9F,26,1B,19
49C,40,27,24,DB,9F,26,1B,19
49C,40,27,24,DC,9F,26,1B,19
49C,40,27,24,DC,9F,25,1B,18
49C,40,27,24,DD,9F,25,1B,18
49C,40,27,24,DD,9F,25,1B,18
49C,40,25,22,DD,A0,25,1B,18
49C,40,20,1D,EB,9F,21,1B,15
49C,40,03,06,C3,00,15,20,0C
49C,40,03,03,BE,00,50,20,08
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,10,0B,BE,00,50,1A,00
49C,40,25,22,AD,00,26,20,16
49C,40,2B,28,C7,05,29,20,22
49C,40,31,2E,BF,8D,2E,20,29
49C,40,33,30,C3,8F,2C,20,29
49C,40,33,30,DC,A1,2B,1D,28
49C,40,32,2F,DA,A5,2B,1B,2A
49C,40,30,2D,DA,A6,2A,1B,28
49C,40,32,2F,DC,A5,2B,1B,29
49C,40,32,2F,DB,A5,2B,1B,2A
49C,40,32,2F,DA,A5,2B,1B,2A
49C,40,32,2F,DB,A7,2B,1B,2B
49C,40,31,2E,DB,A7,2B,1A,2B
49C,40,32,2E,DC,A8,2B,1A,2C
49C,40,31,2E,DE,A9,2B,1A,2B
49C,40,30,2D,DD,A8,2B,1A,2A
49C,40,30,2C,DD,A7,2A,1A,26
49C,40,2B,28,DE,A5,28,1B,22
49C,40,28,25,DB,A1,26,1C,19
49C,40,27,24,DA,A0,26,1C,19
49C,40,2F,2C,E5,9F,29,1B,25
49C,40,33,30,DA,A4,2B,1B,2B
49C,40,32,2E,DB,A6,2B,1A,2B
49C,40,32,2F,DD,A7,2B,1A,2C
49C,40,33,30,DC,A7,2B,1A,2F
49C,40,33,30,DD,A8,2B,1A,2F
49C,40,2F,2C,DE,A8,29,1A,28
49C,40,2F,2C,DE,A6,2A,1B,24
49C,40,2F,2C,DE,A4,29,1B,24
49C,40,30,2C,DF,A3,29,1B,25
49C,40,30,2D,DE,A3,29,1B,25
49C,40,30,2D,DE,A3,2A,1B,26
49C,40,31,2E,DE,A3,2A,1B,27
49C,40,2F,2C,DD,A4,29,1B,25
49C,40,2F,2C,DE,A3,29,1B,23
49C,40,2E,2B,DE,A3,29,1B,22
49C,40,2E,2B,DE,A2,29,1B,22
49C,40,2F,2B,DD,A1,29,1B,23
49C,40,2F,2B,DE,A1,29,1B,23
49C,40,2F,2C,DF,A1,29,1B,24
49C,40,2F,2C,DD,A1,29,1B,24
49C,40,2F,2C,DD,A2,29,1B,24
49C,40,2F,2C,DC,A3,29,1B,24
49C,40,2F,2C,DC,A3,29,1B,24
49C,40,2F,2C,DC,A2,29,1B,24
49C,40,30,2C,DD,A2,29,1B,24
49C,40,30,2C,DE,A2,29,1B,24
49C,40,30,2D,DC,A2,29,1B,25
49C,40,30,2D,DC,A3,2A,1B,25
49C,40,30,2C,DC,A3,29,1B,24
49C,40,30,2D,DD,A2,29,1A,25
49C,40,30,2D,DD,A3,2A,1B,25
49C,40,30,2D,DD,A3,2A,1B,25
49C,40,30,2D,DC,A4,2A,1B,25
49C,40,30,2D,DD,A4,2A,1B,26
49C,40,30,2D,DC,A4,2A,1B,25
49C,40,30,2C,DD,A3,29,1B,24
49C,40,2D,2A,DF,A2,28,1B,22
49C,40,2C,29,DE,A1,27,1B,1F
49C,40,2B,28,DD,A0,27,1B,1E
49C,40,24,21,E0,A1,24,1B,17
49C,40,1D,1A,F4,9E,20,1C,13
49C,40,1D,1A,F7,9E,20,1C,13
49C,40,1E,1B,EE,9E,20,1B,14
49C,40,1D,1A,F6,9E,20,1B,14
49C,40,1E,1B,F6,9E,20,1B,14
49C,40,1E,1A,F1,A0,20,1A,14
49C,40,1C,18,F4,A0,1F,1A,13
49C,40,03,03,C6,00,10,20,0B
49C,40,03,03,BF,00,50,20,02
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,09,05,B2,00,50,1A,00
49C,40,0A,07,B4,01,0C,20,06
49C,40,0A,07,C4,00,09,20,05
49C,40,0A,07,C4,09,08,20,04
49C,40,0A,07,C4,8D,09,20,04
49C,40,0A,07,C4,8D,0A,20,04
49C,40,0A,07,C4,8D,0A,20,04
49C,40,0A,07,C4,8D,0A,20,04
49C,40,0A,07,C3,8F,0A,20,05
49C,40,0A,07,C4,90,0A,20,04
49C,40,0E,0B,C4,01,0E,2D,06
49C,40,0E,0B,C4,00,10,2D,08
49C,40,0E,0B,C4,00,10,2D,08
49C,40,0E,0B,C4,00,1B,2D,0F
49C,40,0E,0B,C4,00,14,2D,0A
49C,40,0E,0B,C4,00,11,2D,09
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,10,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,10,2D,08
49C,40,0E,0B,C4,00,10,2D,08
49C,40,0E,0B,C4,00,10,2D,08
49C,40,0E,0B,C4,00,0F,2D,08
49C,40,0E,0B,C4,00,0E,2D,08
49C,40,0E,0B,C4,00,0E,2D,08
49C,40,0E,0B,C4,00,0E,2D,08
49C,40,0E,0B,C4,00,0E,2D,08
49C,40,0E,0B,C4,00,0E,2D,08
49C,40,0E,0B,C4,00,0F,2D,08
49C,40,0E,0B,C4,00,10,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0E,0B,C4,00,11,2D,08
49C,40,0A,07,A6,09,0C,20,07
49C,40,0A,07,C4,0F,0B,20,05
49C,40,0A,07,C4,10,0B,20,05
49C,40,23,20,B7,90,29,20,1A
49C,40,23,20,DF,9F,25,20,19
49C,40,24,21,E9,A1,26,20,19
49C,40,29,25,DE,A3,29,20,1B
49C,40,2A,27,D7,A2,29,20,1E
49C,40,2A,27,D7,A1,29,1C,1E
49C,40,2B,28,D8,A0,29,1C,1F
49C,40,2B,28,DA,A0,29,1C,1F
49C,40,2C,29,DB,A0,29,1B,20
49C,40,2D,2A,DB,A0,29,1B,21
49C,40,2D,2A,DA,9F,29,1B,21
49C,40,2D,2A,DA,9F,29,1B,21
49C,40,2C,29,D8,A0,29,1B,1F
49C,40,2A,27,D5,9F,28,1B,1D
49C,40,27,24,D9,A0,27,1B,19
49C,40,26,23,D6,9F,27,1C,18
49C,40,23,20,DC,9F,25,1C,17
49C,40,1C,18,EF,9C,1E,20,11
49C,40,18,15,F2,94,1F,1F,12
49C,40,03,03,C4,00,0D,20,08
49C,40,03,03,BC,00,50,20,05
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0A,07,BC,00,50,20,00
49C,40,0F,09,BC,00,50,1A,00
49C,40,26,23,B4,00,25,20,16
49C,40,2A,27,C6,01,27,20,1C
49C,40,2B,28,BE,09,2B,20,20
49C,40,31,2E,C6,8D,2C,20,28
49C,40,34,31,D6,9E,2D,20,2B
49C,40,34,31,D8,A6,2D,1C,2F
49C,40,35,32,D7,A6,2D,1B,31
49C,40,35,32,D8,A7,2D,1B,33
49C,40,35,31,D8,A7,2D,1B,33
49C,40,35,31,D8,A8,2D,1B,32
49C,40,34,31,D7,A8,2D,1B,32
49C,40,30,2C,D6,A8,2B,1B,28
49C,40,33,2F,D5,A7,2D,1B,2C
49C,40,32,2F,D6,A7,2D,1B,2C
49C,40,32,2F,D6,A7,2D,1B,2B
49C,40,31,2E,D5,A6,2C,1B,29
49C,40,2A,28,D5,A1,28,1C,1E
49C,40,1D,1A,E2,99,1F,1D,15
49C,40,03,03,C4,00,0D,20,07
49C,40,03,03,B2,00,50,20,01
49C,40,0A,07,B2,00,50,20,01
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,0A,07,B2,00,50,20,00
49C,40,24,21,9E,00,27,20,12
49C,40,29,26,C6,00,25,20,1A
49C,40,2E,2B,C4,07,2B,20,25
49C,40,37,34,C2,8E,30,20,31
49C,40,3E,3B,CE,9D,31,20,3D
49C,40,40,3D,D7,A6,32,20,45
49C,40,40,3D,DA,A7,31,1B,47
49C,40,41,3E,DA,A7,32,1B,4B
49C,40,43,3F,DB,A8,32,1A,4E
49C,40,44,41,D9,A9,33,1A,53
49C,40,45,42,D9,A8,33,1A,55
49C,40,41,3E,D6,A8,32,1B,4A
49C,40,30,2E,DA,A7,2A,1B,37
49C,40,11,0E,D0,8F,0C,3A,13
49C,40,0D,0A,C4,8F,0B,2A,09
49C,40,2A,27,B8,8D,2D,20,1F
49C,40,39,36,D5,98,2D,1B,34
49C,40,3E,3B,DA,A3,30,1B,43
49C,40,41,3D,DA,A6,31,1A,4A
49C,40,42,3F,DA,A7,32,1A,4E
49C,40,44,40,DB,A7,32,1A,50
49C,40,45,42,D8,A7,33,1A,53
49C,40,46,43,D7,A8,33,1A,56
49C,40,47,44,D7,A8,33,1A,57
49C,40,46,43,D5,A8,34,1A,58
49C,40,45,42,D7,A8,33,1A,53
49C,40,3E,3A,D7,A8,31,1A,42
49C,40,2A,28,DE,9B,24,1B,2C
49C,C0,11,0E,C9,8F,10,38,11
49C,40,03,03,C4,00,10,20,0B
49C,40,03,03,C2,00,05,20,01
49C,40,03,03,BF,00,50,20,01
49C,40,0A,07,BF,00,50,20,00
49C,40,0A,07,BF,00,50,20,00
49C,40,13,0F,BF,00,27,1B,08
49C,40,28,25,BE,00,27,20,1A
49C,40,2B,28,C5,02,28,20,20
49C,40,23,20,C0,88,27,20,1E
49C,40,20,1D,CE,8C,21,20,13
49C,40,23,20,EA,8F,23,20,14
49C,40,27,24,EB,93,24,1E,17
49C,40,27,24,E6,96,25,1D,19
49C,40,25,22,E4,99,24,1D,16
49C,40,25,22,E5,9B,25,1D,17
49C,40,25,22,E2,9C,25,1D,17
49C,40,25,22,E4,9C,25,1C,17
49C,40,27,23,E0,9D,25,1C,18
49C,40,2B,28,E0,9E,27,1B,1F
49C,40,2D,2A,DE,A0,29,1B,22
49C,40,30,2D,DE,A2,2A,1B,26
49C,40,32,2E,DA,A4,2B,1B,29
49C,40,32,2F,D8,A5,2C,1B,2A
49C,40,32,2F,DA,A6,2C,1B,2C
49C,40,31,2E,DB,A7,2B,1A,2C
49C,40,32,2F,DB,A8,2C,1A,2E
49C,40,33,30,DB,A9,2C,1A,2F
49C,40,34,30,DA,A8,2C,1A,30
49C,40,35,31,DB,A8,2C,1A,32
49C,40,36,33,DB,A8,2D,1A,34
49C,40,36,33,DB,A8,2D,1A,35
49C,40,37,34,DB,A7,2D,1A,37
49C,40,38,35,DB,A7,2D,1A,38
49C,40,33,30,DA,A8,2C,1B,31
49C,40,31,2E,DD,A8,2B,1B,2B
49C,40,2E,2A,DD,A5,29,1B,23
49C,40,30,2C,DE,A3,2A,1B,25
49C,40,2E,2A,DD,A3,29,1B,22
49C,40,2E,2A,DE,A1,29,1B,21
49C,40,2E,2B,DF,A1,29,1B,23
49C,40,28,24,DA,A1,26,1B,1A
49C,40,28,24,D8,A0,26,1C,19
49C,40,2A,27,DD,9F,27,1B,1D
49C,40,2C,29,DE,9F,27,1B,1F
49C,40,2D,29,DD,9F,28,1B,20
49C,40,2D,29,DC,9F,28,1B,20
49C,40,2A,27,D9,9F,27,1B,1C
49C,40,2A,27,DD,9F,27,1B,1C
49C,40,2A,27,DE,9F,27,1B,1D
49C,40,2B,28,DE,9F,27,1B,1E
49C,40,2C,29,DE,9F,27,1B,1F
49C,40,2C,29,DE,9F,28,1B,20
49C,40,2D,29,DD,9F,28,1B,20
49C,40,2A,27,DD,9F,26,1B,1D
49C,40,28,25,DA,9F,26,1B,1A
49C,40,29,26,DC,A0,26,1B,1B
49C,40,29,25,DC,9F,26,1B,1B
49C,40,29,26,DB,9F,26,1B,1C
49C,40,2B,27,DC,9F,27,1B,1E
49C,40,2D,29,DE,9F,28,1B,20
49C,40,2D,2A,DE,9F,28,1B,21
49C,40,2E,2A,DC,A1,29,1B,22
49C,40,2E,2B,DB,A2,29,1B,23
49C,40,2F,2C,DD,A2,29,1B,24
49C,40,30,2D,DC,A3,2A,1B,27
49C,40,32,2E,D9,A4,2B,1B,28
49C,40,32,2F,DA,A5,2B,1B,2A
49C,40,32,2F,DA,A6,2B,1B,2B
49C,40,32,2E,DC,A7,2B,1A,2C
49C,40,32,2F,DC,A9,2B,1A,2D
49C,40,30,2D,DD,A9,2A,1A,2A
49C,40,32,2F,DA,A8,2B,1A,2A
49C,40,31,2E,DB,A6,2B,1B,26
49C,40,31,2E,DD,A4,2A,1B,27
49C,40,31,2E,DC,A5,2B,1B,28
49C,40,2D,2A,DB,A5,29,1B,24
49C,40,2A,27,D7,A0,27,1C,1C
49C,40,2C,29,E1,A0,28,1C,20
49C,40,2F,2C,E0,A0,29,1B,24
49C,40,31,2D,DE,A2,2A,1B,26
49C,40,31,2E,DC,A3,2A,1B,27
49C,40,32,2E,DB,A4,2B,1B,28
49C,40,32,2F,DA,A5,2B,1B,29
49C,40,32,2F,DA,A6,2B,1B,2A
49C,40,30,2D,DE,A6,2A,1B,28
49C,40,32,2F,DC,A5,2B,1B,28
49C,40,2C,29,DD,A4,28,1B,21
49C,40,2D,2A,DB,A0,28,1B,20
49C,40,2B,27,DD,A0,26,1B,1D
49C,40,2A,27,DB,A0,27,1B,1C
49C,40,2B,27,DC,9F,27,1B,1E
49C,40,2F,2C,E1,9F,29,1B,24
49C,40,30,2D,DC,A2,2A,1B,26
49C,40,31,2E,DB,A3,2B,1B,28
49C,40,32,2F,D9,A4,2B,1B,29
49C,40,32,2F,D8,A4,2B,1B,29
49C,40,33,2F,DA,A5,2B,1B,2A
49C,40,32,2F,D9,A6,2B,1B,2A
49C,40,32,2E,D9,A7,2B,1A,2B
49C,40,32,2E,DB,A7,2B,1A,28
49C,40,30,2D,DA,A7,2B,1B,28
49C,40,30,2D,DB,A6,2B,1B,26
49C,40,2F,2C,DC,A6,29,1B,25
49C,40,22,20,DC,9F,23,1C,15
49C,40,1B,18,EC,97,1E,20,10
49C,40,1C,19,E1,97,22,20,13
49C,40,1C,19,DF,98,20,1E,14
49C,40,1B,19,F2,9A,20,1D,13
49C,40,0B,0A,C3,80,17,20,0C
49C,40,03,03,BE,00,50,20,0B
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0B,07,BE,00,50,1A,00
49C,40,25,22,A8,00,26,20,15
49C,40,2A,27,C6,00,26,20,1C
49C,40,2B,28,C1,87,29,20,1F
49C,40,2C,29,C4,8C,29,20,20
49C,40,2E,2B,E3,94,27,20,1F
49C,40,2E,2B,E2,9B,27,1B,20
49C,40,2E,2B,DF,9F,28,1B,22
49C,40,2E,2B,E0,A0,28,1B,22
49C,40,2E,2B,E0,A0,28,1B,22
49C,40,2E,2B,DE,A1,29,1B,23
49C,40,2F,2C,DF,A2,29,1B,23
49C,40,31,2D,DE,A3,2A,1B,26
49C,40,31,2E,DD,A4,2A,1B,28
49C,40,32,2E,DB,A5,2B,1B,28
49C,40,32,2F,DB,A6,2B,1B,29
49C,40,33,2F,DA,A5,2B,1B,2A
49C,40,32,2F,DA,A6,2B,1B,2A
49C,40,31,2E,DC,A7,2B,1A,2B
49C,40,32,2F,DD,A8,2B,1A,2C
49C,40,33,2F,DB,A8,2B,1A,2E
49C,40,33,30,DC,A8,2B,1A,2F
49C,40,34,30,DD,A8,2C,1A,30
49C,40,35,31,DC,A8,2C,1A,31
49C,40,2C,29,DE,A8,28,1B,24
49C,40,26,24,D8,A1,26,1C,18
49C,40,22,1F,DA,A0,24,1D,15
49C,40,21,1E,E8,A0,23,1D,15
49C,40,1E,1B,ED,9F,21,1C,14
49C,40,1E,1B,F2,9E,21,1C,13
49C,40,1E,1B,F0,9F,21,1C,13
49C,40,1F,1C,ED,9F,21,1B,14
49C,40,1F,1C,EF,9F,21,1B,14
49C,40,0D,0C,C4,80,18,20,0C
49C,40,03,03,C1,00,0B,20,03
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
49C,40,0A,07,BE,00,50,20,00
