4AE,00,90,00,C0,01,48,5A,4A
4AE,00,8F,00,C0,01,48,5A,4A
4AE,04,90,00,C0,01,48,5A,4A
4AE,0C,92,00,C0,01,40,6A,4A
4AE,0C,92,00,C0,01,40,6A,4A
4AE,14,93,00,C0,01,38,6A,4A
4AE,10,92,0E,C0,01,38,6A,4A
4AE,0E,91,1A,C0,01,48,5A,4A
4AE,0C,91,1C,C0,01,48,52,4A
4AE,0C,91,1E,C0,01,50,4A,4A
4AE,0E,91,1E,C0,01,50,4A,4A
4AE,0E,91,1E,C0,01,50,4A,4A
4AE,0E,91,20,C0,01,50,4A,4A
4AE,10,91,20,C0,01,50,4A,4A
4AE,10,92,20,C0,01,50,52,4A
4AE,12,92,22,C0,01,50,52,4A
4AE,12,92,20,C0,01,50,52,4A
4AE,12,92,1E,C0,01,48,52,4A
4AE,16,93,1C,C0,01,48,5A,4A
4AE,16,93,20,C0,01,48,5A,4A
4AE,18,93,20,C0,01,48,52,4A
4AE,16,93,20,C0,01,48,52,4A
4AE,16,93,20,C0,01,48,52,4A
4AE,16,93,1E,C0,01,48,52,4A
4AE,16,93,20,C0,01,50,4A,4A
4AE,18,93,1E,C0,01,48,5A,4A
4AE,18,93,20,C0,01,48,5A,4A
4AE,1A,93,1C,C0,01,48,5A,4A
4AE,18,93,20,C0,01,48,52,4A
4AE,18,93,22,C0,01,50,4A,4A
4AE,14,90,24,C0,01,60,42,4A
4AE,0C,8E,0A,C0,01,50,4A,4A
4AE,08,8D,00,C0,01,50,4A,4A
4AE,08,8D,00,C0,01,50,52,4A
4AE,0A,93,00,C0,01,48,02,4A
4AE,08,93,00,C0,01,48,02,4A
4AE,0E,93,00,C0,01,40,02,4A
4AE,1E,93,0C,C0,01,30,6A,4A
4AE,18,93,18,C0,01,40,6A,4A
4AE,16,93,20,C0,01,48,5A,4A
4AE,16,93,20,C0,01,48,5A,4A
4AE,16,93,20,C0,01,48,5A,4A
4AE,14,93,20,C0,01,48,5A,4A
4AE,14,93,20,C0,01,48,5A,4A
4AE,1A,93,1C,C0,01,48,5A,4A
4AE,16,93,20,C0,01,48,5A,4A
4AE,18,93,22,C0,01,48,5A,4A
4AE,18,93,20,C0,01,48,5A,4A
4AE,1A,93,1E,C0,01,48,5A,4A
4AE,1A,93,20,C0,01,48,5A,4A
4AE,1E,93,1E,C0,01,48,5A,4A
4AE,1C,93,22,C0,01,48,52,4B
4AE,1E,93,1E,C0,01,48,5A,4B
4AE,1E,93,24,C0,01,48,5A,4B
4AE,20,93,22,C0,01,48,5A,4B
4AE,12,93,2C,C0,01,58,42,4B
4AE,10,93,26,C0,01,50,4A,4B
4AE,02,91,24,C0,01,50,4A,4B
4AE,02,91,1C,C0,01,50,4A,4B
4AE,04,90,20,C0,01,50,4A,4B
4AE,04,90,1E,C0,01,50,4A,4B
4AE,04,90,20,C0,01,58,4A,4B
4AE,10,92,20,C0,01,50,52,4B
4AE,14,93,22,C0,01,50,52,4B
4AE,14,93,20,C0,01,48,52,4B
4AE,14,93,20,C0,01,48,52,4B
4AE,14,93,20,C0,01,48,5A,4B
4AE,14,93,1E,C0,01,48,5A,4B
4AE,16,93,1E,C0,01,48,5A,4B
4AE,16,93,1C,C0,01,48,5A,4B
4AE,14,93,20,C0,01,48,5A,4B
4AE,16,93,1E,C0,01,48,5A,4B
4AE,16,93,1C,C0,01,48,5A,4B
4AE,18,93,1E,C0,01,48,5A,4B
4AE,1A,93,1E,C0,01,48,5A,4B
4AE,1A,93,20,C0,01,48,5A,4B
4AE,1A,93,1E,C0,01,48,5A,4B
4AE,1A,93,20,C0,01,48,5A,4B
4AE,1C,93,20,C0,01,48,5A,4B
4AE,14,93,26,C0,01,50,4A,4B
4AE,10,92,22,C0,01,50,4A,4B
4AE,10,92,1E,C0,01,48,52,4B
4AE,10,92,20,C0,01,50,4A,4B
4AE,10,92,20,C0,01,50,4A,4B
4AE,12,92,20,C0,01,50,4A,4B
4AE,12,92,20,C0,01,50,52,4B
4AE,12,92,20,C0,01,50,52,4B
4AE,12,92,1E,C0,01,50,52,4B
4AE,12,92,20,C0,01,50,52,4B
4AE,14,92,22,C0,01,50,52,4B
4AE,14,92,20,C0,01,50,52,4B
4AE,12,92,20,C0,01,50,52,4B
4AE,16,92,20,C0,01,50,52,4B
4AE,14,93,20,C0,01,48,52,4B
4AE,18,93,1E,C0,01,48,52,4B
4AE,1A,93,20,C0,01,48,52,4B
4AE,1A,93,20,C0,01,48,52,4B
4AE,1C,93,20,C0,01,48,52,4B
4AE,1C,93,20,C0,01,48,52,4B
4AE,1C,93,22,C0,01,50,52,4B
4AE,1E,93,22,C0,01,50,52,4B
4AE,1A,91,22,C0,01,48,72,4B
4AE,1C,8E,20,C0,01,48,8A,4B
4AE,1C,8E,20,C0,01,48,82,4B
4AE,1E,8E,20,C0,01,48,82,4B
4AE,1E,8E,22,C0,01,48,82,4B
4AE,18,8D,26,C0,01,50,7A,4B
4AE,18,8D,22,C0,01,50,82,4B
4AE,16,8D,20,C0,01,48,82,4B
4AE,16,8D,22,C0,01,50,82,4B
4AE,14,8E,24,C0,01,50,7A,4B
4AE,14,92,20,C0,01,50,62,4B
4AE,14,93,20,C0,01,50,52,4B
4AE,14,93,20,C0,01,50,4A,4B
