353,0C,6E,,,,,,
353,0C,25,,,,,,
353,0C,36,,,,,,
353,0C,5B,,,,,,
353,0C,64,,,,,,
353,0C,0B,,,,,,
353,0C,30,,,,,,
353,0C,63,,,,,,
353,0C,37,,,,,,
353,0C,7B,,,,,,
353,0C,5D,,,,,,
353,0C,AB,,,,,,
353,0C,79,,,,,,
353,0C,4E,,,,,,
353,0C,AF,,,,,,
353,0C,82,,,,,,
353,0C,B5,,,,,,
353,0C,F2,,,,,,
353,0D,14,,,,,,
353,0D,1B,,,,,,
353,0D,5D,,,,,,
353,0D,DB,,,,,,
353,0D,C0,,,,,,
353,0D,D4,,,,,,
353,0E,1D,,,,,,
353,0E,8E,,,,,,
353,0E,A1,,,,,,
353,0E,79,,,,,,
353,0E,AD,,,,,,
353,0E,D4,,,,,,
353,0F,5D,,,,,,
353,0F,7E,,,,,,
353,0F,BA,,,,,,
353,0F,A7,,,,,,
353,0F,6C,,,,,,
353,0F,91,,,,,,
353,0F,18,,,,,,
353,0E,BD,,,,,,
353,0E,A0,,,,,,
353,0E,8B,,,,,,
353,0E,5D,,,,,,
353,0E,79,,,,,,
353,0D,D2,,,,,,
353,0D,93,,,,,,
353,0D,7A,,,,,,
353,0D,78,,,,,,
353,0D,07,,,,,,
353,0C,EA,,,,,,
353,0C,8F,,,,,,
353,0C,AF,,,,,,
353,0C,79,,,,,,
353,0C,5C,,,,,,
353,0C,5A,,,,,,
353,0C,2E,,,,,,
353,0C,35,,,,,,
353,0B,CB,,,,,,
353,0B,F1,,,,,,
353,0B,C7,,,,,,
353,0C,15,,,,,,
353,0C,04,,,,,,
353,0B,AD,,,,,,
353,0B,BB,,,,,,
353,0B,C2,,,,,,
353,0C,1A,,,,,,
353,0B,AD,,,,,,
353,0B,C3,,,,,,
353,0B,9B,,,,,,
353,0B,AA,,,,,,
353,0B,AD,,,,,,
353,0B,D4,,,,,,
353,0B,88,,,,,,
353,0B,6F,,,,,,
353,0B,A0,,,,,,
353,0B,8F,,,,,,
353,0B,A6,,,,,,
353,0B,80,,,,,,
353,0B,A6,,,,,,
353,0B,C1,,,,,,
353,0B,95,,,,,,
353,0B,EF,,,,,,
353,0B,D1,,,,,,
353,0C,30,,,,,,
353,0B,BB,,,,,,
353,0B,E8,,,,,,
353,0B,AD,,,,,,
353,0C,0C,,,,,,
353,0C,0C,,,,,,
353,0C,22,,,,,,
353,0C,29,,,,,,
353,0C,1B,,,,,,
353,0C,1A,,,,,,
353,0C,4B,,,,,,
353,0B,F6,,,,,,
353,0B,E0,,,,,,
353,0C,13,,,,,,
353,0C,64,,,,,,
353,0C,4D,,,,,,
353,0C,21,,,,,,
353,0C,0C,,,,,,
353,0C,90,,,,,,
353,0C,4C,,,,,,
353,0C,42,,,,,,
353,0C,38,,,,,,
353,0B,F0,,,,,,
353,0B,D1,,,,,,
353,0B,84,,,,,,
353,0B,6A,,,,,,
353,0B,22,,,,,,
353,0B,A1,,,,,,
353,0B,31,,,,,,
353,0A,D1,,,,,,
353,0A,A5,,,,,,
353,0A,D1,,,,,,
353,0A,C3,,,,,,
353,0A,A3,,,,,,
353,0A,D8,,,,,,
353,0A,FC,,,,,,
353,0B,0B,,,,,,
353,0B,5C,,,,,,
353,0B,83,,,,,,
353,0B,6E,,,,,,
353,0B,80,,,,,,
353,0B,7D,,,,,,
353,0B,CA,,,,,,
353,0B,C7,,,,,,
353,0C,2D,,,,,,
353,0C,30,,,,,,
353,0C,A7,,,,,,
353,0C,6B,,,,,,
353,0C,97,,,,,,
353,0C,99,,,,,,
353,0D,1B,,,,,,
353,0C,D8,,,,,,
353,0D,38,,,,,,
353,0D,56,,,,,,
353,0D,1F,,,,,,
353,0D,33,,,,,,
353,0D,25,,,,,,
353,0D,92,,,,,,
353,0D,72,,,,,,
353,0D,64,,,,,,
353,0D,8D,,,,,,
353,0D,91,,,,,,
353,0D,8E,,,,,,
353,0D,BC,,,,,,
353,0D,13,,,,,,
353,0D,64,,,,,,
353,0D,82,,,,,,
353,0D,AF,,,,,,
353,0D,72,,,,,,
353,0D,E7,,,,,,
353,0D,AE,,,,,,
353,0E,2A,,,,,,
353,0D,80,,,,,,
353,0D,70,,,,,,
353,0D,55,,,,,,
353,0D,71,,,,,,
353,0D,4E,,,,,,
353,0D,10,,,,,,
353,0C,FB,,,,,,
353,0C,FA,,,,,,
353,0C,B2,,,,,,
353,0C,B8,,,,,,
353,0C,68,,,,,,
353,0C,70,,,,,,
353,0C,5E,,,,,,
353,0C,79,,,,,,
353,0C,37,,,,,,
353,0C,63,,,,,,
353,0C,7D,,,,,,
353,0C,50,,,,,,
353,0C,21,,,,,,
353,0C,5C,,,,,,
353,0C,55,,,,,,
353,0C,2F,,,,,,
353,0C,47,,,,,,
353,0C,43,,,,,,
353,0C,46,,,,,,
353,0C,50,,,,,,
353,0C,54,,,,,,
353,0C,28,,,,,,
353,0C,22,,,,,,
353,0C,86,,,,,,
353,0C,31,,,,,,
353,0C,4E,,,,,,
353,0C,3D,,,,,,
353,0C,46,,,,,,
353,0C,1A,,,,,,
353,0C,44,,,,,,
353,0C,4F,,,,,,
353,0C,6B,,,,,,
353,0C,1B,,,,,,
353,0C,3D,,,,,,
353,0C,36,,,,,,
353,0C,36,,,,,,
353,0C,A2,,,,,,
353,0C,88,,,,,,
353,0C,88,,,,,,
353,0C,6F,,,,,,
353,0C,3E,,,,,,
353,0C,16,,,,,,
353,0C,4B,,,,,,
353,0C,1E,,,,,,
353,0C,1F,,,,,,
353,0C,96,,,,,,
353,0C,25,,,,,,
353,0C,28,,,,,,
353,0C,02,,,,,,
353,0C,33,,,,,,
353,0B,D6,,,,,,
353,0C,17,,,,,,
353,0B,FE,,,,,,
353,0B,B3,,,,,,
353,0C,12,,,,,,
353,0B,AF,,,,,,
353,0B,ED,,,,,,
353,0B,A6,,,,,,
353,0B,FC,,,,,,
353,0B,DD,,,,,,
353,0B,EA,,,,,,
353,0C,09,,,,,,
353,0B,D4,,,,,,
353,0B,F9,,,,,,
353,0B,D3,,,,,,
353,0B,FD,,,,,,
353,0B,E9,,,,,,
353,0B,B0,,,,,,
353,0B,E7,,,,,,
353,0B,A0,,,,,,
353,0B,C2,,,,,,
353,0B,BB,,,,,,
353,0B,E4,,,,,,
353,0B,E0,,,,,,
353,0B,CA,,,,,,
353,0B,EE,,,,,,
353,0B,EC,,,,,,
353,0C,08,,,,,,
353,0C,1A,,,,,,
353,0C,0A,,,,,,
353,0B,FE,,,,,,
353,0C,1A,,,,,,
353,0C,46,,,,,,
353,0C,72,,,,,,
353,0C,49,,,,,,
353,0C,60,,,,,,
353,0C,97,,,,,,
353,0C,79,,,,,,
353,0C,72,,,,,,
353,0C,CA,,,,,,
353,0C,AC,,,,,,
353,0C,97,,,,,,
353,0C,89,,,,,,
353,0C,DE,,,,,,
353,0C,D1,,,,,,
353,0C,C2,,,,,,
353,0D,29,,,,,,
353,0D,4A,,,,,,
353,0C,F7,,,,,,
353,0C,D9,,,,,,
353,0D,47,,,,,,
353,0C,FC,,,,,,
353,0D,0C,,,,,,
353,0C,D0,,,,,,
353,0D,2E,,,,,,
353,0C,F6,,,,,,
353,0C,AD,,,,,,
353,0C,CA,,,,,,
353,0D,01,,,,,,
353,0D,28,,,,,,
353,0D,02,,,,,,
353,0D,3C,,,,,,
353,0C,FA,,,,,,
353,0C,BB,,,,,,
353,0C,8F,,,,,,
353,0C,5D,,,,,,
353,0C,87,,,,,,
353,0C,B9,,,,,,
353,0C,63,,,,,,
353,0C,21,,,,,,
353,0C,64,,,,,,
353,0C,06,,,,,,
353,0B,77,,,,,,
353,0B,5C,,,,,,
353,0B,63,,,,,,
353,0B,5C,,,,,,
353,0A,AD,,,,,,
353,0A,BB,,,,,,
353,0A,69,,,,,,
353,0A,79,,,,,,
353,0A,26,,,,,,
353,0A,29,,,,,,
353,09,C4,,,,,,
353,09,DD,,,,,,
353,09,BA,,,,,,
353,09,BA,,,,,,
353,09,80,,,,,,
353,09,6A,,,,,,
353,09,CA,,,,,,
353,09,59,,,,,,
353,09,9D,,,,,,
353,09,B8,,,,,,
353,09,81,,,,,,
353,09,87,,,,,,
353,09,79,,,,,,
353,09,AC,,,,,,
353,09,71,,,,,,
353,09,A5,,,,,,
353,09,E2,,,,,,
353,09,A7,,,,,,
353,0A,31,,,,,,
353,09,FC,,,,,,
353,0A,5F,,,,,,
353,0A,5C,,,,,,
353,0A,46,,,,,,
353,0A,1B,,,,,,
353,0A,1A,,,,,,
353,0A,72,,,,,,
353,0A,80,,,,,,
353,0A,79,,,,,,
353,0A,9F,,,,,,
353,0A,9E,,,,,,
353,0A,9B,,,,,,
353,0A,8F,,,,,,
353,0A,95,,,,,,
353,0B,18,,,,,,
353,0B,13,,,,,,
353,0B,12,,,,,,
353,0B,39,,,,,,
353,0B,46,,,,,,
353,0B,72,,,,,,
353,0B,7A,,,,,,
353,0B,AD,,,,,,
353,0B,D2,,,,,,
353,0B,EF,,,,,,
353,0B,FC,,,,,,
353,0C,26,,,,,,
353,0C,6B,,,,,,
353,0C,64,,,,,,
353,0C,56,,,,,,
353,0C,56,,,,,,
353,0C,6B,,,,,,
353,0C,79,,,,,,
353,0C,4E,,,,,,
353,0C,89,,,,,,
353,0C,46,,,,,,
353,0C,50,,,,,,
353,0C,30,,,,,,
353,0C,80,,,,,,
353,0C,11,,,,,,
353,0C,1D,,,,,,
353,0C,0B,,,,,,
353,0C,0C,,,,,,
353,0C,0E,,,,,,
353,0C,1A,,,,,,
353,0C,38,,,,,,
353,0B,EC,,,,,,
353,0B,C6,,,,,,
353,0C,0E,,,,,,
353,0C,1F,,,,,,
353,0C,3F,,,,,,
353,0C,04,,,,,,
353,0B,B4,,,,,,
353,0C,16,,,,,,
353,0C,2D,,,,,,
353,0C,04,,,,,,
353,0C,13,,,,,,
353,0B,DF,,,,,,
353,0C,0F,,,,,,
353,0B,F7,,,,,,
353,0C,3F,,,,,,
353,0C,0E,,,,,,
353,0C,05,,,,,,
353,0C,4D,,,,,,
353,0C,30,,,,,,
353,0C,30,,,,,,
353,0C,1A,,,,,,
353,0C,30,,,,,,
353,0C,13,,,,,,
353,0B,DA,,,,,,
353,0C,1C,,,,,,
353,0B,F3,,,,,,
353,0C,29,,,,,,
353,0C,6B,,,,,,
353,0C,13,,,,,,
353,0C,65,,,,,,
353,0C,11,,,,,,
353,0B,FE,,,,,,
353,0C,04,,,,,,
353,0B,E1,,,,,,
353,0B,D1,,,,,,
353,0B,CA,,,,,,
353,0B,72,,,,,,
353,0B,BB,,,,,,
353,0B,8F,,,,,,
353,0B,9A,,,,,,
353,0B,8F,,,,,,
353,0B,7C,,,,,,
353,0B,79,,,,,,
353,0B,3E,,,,,,
353,0B,A5,,,,,,
353,0B,97,,,,,,
353,0B,88,,,,,,
353,0B,E4,,,,,,
353,0B,80,,,,,,
353,0B,B4,,,,,,
353,0B,BB,,,,,,
353,0B,A8,,,,,,
353,0B,D5,,,,,,
353,0B,84,,,,,,
353,0B,EA,,,,,,
353,0B,E9,,,,,,
353,0B,D1,,,,,,
353,0C,24,,,,,,
353,0C,0C,,,,,,
353,0C,0B,,,,,,
353,0C,64,,,,,,
353,0C,22,,,,,,
353,0C,90,,,,,,
353,0C,91,,,,,,
353,0C,E3,,,,,,
353,0D,4E,,,,,,
353,0D,70,,,,,,
353,0D,CD,,,,,,
353,0D,DC,,,,,,
353,0E,72,,,,,,
353,0E,A9,,,,,,
353,0E,DD,,,,,,
353,0E,E7,,,,,,
353,0F,0B,,,,,,
353,0F,31,,,,,,
353,0F,87,,,,,,
353,0F,81,,,,,,
353,0F,BF,,,,,,
353,0F,93,,,,,,
353,0F,EE,,,,,,
353,0F,FE,,,,,,
353,10,32,,,,,,
353,10,39,,,,,,
353,0F,CA,,,,,,
353,0F,E9,,,,,,
353,10,39,,,,,,
353,0F,B3,,,,,,
353,0F,CB,,,,,,
353,0F,8A,,,,,,
353,0F,BC,,,,,,
353,0F,52,,,,,,
353,0F,4F,,,,,,
353,0F,59,,,,,,
353,0F,09,,,,,,
353,0E,CA,,,,,,
353,0E,D2,,,,,,
353,0E,9D,,,,,,
353,0E,89,,,,,,
353,0E,B4,,,,,,
353,0E,AC,,,,,,
353,0E,5D,,,,,,
353,0E,56,,,,,,
353,0E,55,,,,,,
353,0E,39,,,,,,
353,0E,07,,,,,,
353,0E,31,,,,,,
353,0E,0C,,,,,,
353,0D,D2,,,,,,
353,0E,15,,,,,,
353,0E,05,,,,,,
353,0E,79,,,,,,
353,0E,3F,,,,,,
353,0E,40,,,,,,
353,0E,6B,,,,,,
353,0E,5D,,,,,,
353,0E,5D,,,,,,
353,0E,8B,,,,,,
353,0E,77,,,,,,
353,0E,40,,,,,,
353,0E,AF,,,,,,
353,0E,7A,,,,,,
353,0E,CE,,,,,,
353,0E,90,,,,,,
353,0E,82,,,,,,
353,0E,B3,,,,,,
353,0E,E5,,,,,,
353,0E,A6,,,,,,
353,0E,9F,,,,,,
353,0E,87,,,,,,
353,0E,C3,,,,,,
353,0E,53,,,,,,
353,0E,98,,,,,,
353,0E,73,,,,,,
353,0E,6D,,,,,,
353,0E,4E,,,,,,
353,0E,73,,,,,,
353,0E,5D,,,,,,
353,0D,F4,,,,,,
353,0D,F6,,,,,,
353,0E,0D,,,,,,
353,0E,05,,,,,,
353,0D,AE,,,,,,
353,0D,A1,,,,,,
353,0D,A7,,,,,,
353,0D,64,,,,,,
353,0D,87,,,,,,
353,0D,47,,,,,,
353,0D,22,,,,,,
353,0C,DD,,,,,,
353,0D,0D,,,,,,
353,0C,E8,,,,,,
353,0C,C1,,,,,,
353,0C,E7,,,,,,
353,0C,D9,,,,,,
353,0C,BC,,,,,,
353,0C,C3,,,,,,
353,0C,E1,,,,,,
353,0C,C2,,,,,,
353,0D,29,,,,,,
353,0C,FF,,,,,,
353,0D,1E,,,,,,
353,0D,2A,,,,,,
353,0D,3F,,,,,,
353,0D,89,,,,,,
353,0D,85,,,,,,
353,0D,6B,,,,,,
353,0D,B6,,,,,,
353,0D,8F,,,,,,
353,0D,C4,,,,,,
353,0D,A1,,,,,,
353,0D,A4,,,,,,
353,0D,6B,,,,,,
353,0D,6B,,,,,,
353,0D,82,,,,,,
353,0D,69,,,,,,
353,0D,73,,,,,,
353,0D,64,,,,,,
353,0D,47,,,,,,
353,0D,22,,,,,,
353,0D,2F,,,,,,
353,0C,F2,,,,,,
353,0D,32,,,,,,
353,0C,CA,,,,,,
353,0C,FB,,,,,,
353,0D,1A,,,,,,
353,0D,0B,,,,,,
353,0C,D9,,,,,,
353,0C,D9,,,,,,
353,0C,D2,,,,,,
353,0D,03,,,,,,
353,0C,CD,,,,,,
353,0C,B5,,,,,,
353,0C,CD,,,,,,
353,0C,B4,,,,,,
353,0C,D2,,,,,,
353,0C,DE,,,,,,
353,0C,C5,,,,,,
353,0C,F2,,,,,,
353,0C,DC,,,,,,
353,0C,E0,,,,,,
353,0C,B2,,,,,,
353,0D,05,,,,,,
353,0C,89,,,,,,
353,0C,C7,,,,,,
353,0C,D9,,,,,,
353,0C,9E,,,,,,
353,0C,7B,,,,,,
353,0C,9C,,,,,,
353,0C,8C,,,,,,
353,0C,9E,,,,,,
353,0C,3F,,,,,,
353,0C,72,,,,,,
353,0C,90,,,,,,
353,0C,9F,,,,,,
353,0C,9F,,,,,,
353,0C,5C,,,,,,
353,0C,46,,,,,,
353,0C,92,,,,,,
353,0C,56,,,,,,
353,0C,55,,,,,,
353,0C,13,,,,,,
353,0C,64,,,,,,
353,0C,00,,,,,,
353,0B,FD,,,,,,
353,0C,31,,,,,,
353,0C,17,,,,,,
353,0B,A7,,,,,,
353,0B,BB,,,,,,
353,0B,C9,,,,,,
353,0C,0B,,,,,,
353,0B,B2,,,,,,
353,0B,AD,,,,,,
353,0C,29,,,,,,
353,0C,0B,,,,,,
353,0C,04,,,,,,
353,0C,7A,,,,,,
353,0C,65,,,,,,
353,0C,68,,,,,,
353,0C,CA,,,,,,
353,0C,A5,,,,,,
353,0C,F0,,,,,,
353,0C,FD,,,,,,
353,0D,22,,,,,,
353,0D,14,,,,,,
353,0D,73,,,,,,
353,0D,4E,,,,,,
353,0D,9F,,,,,,
353,0D,3A,,,,,,
353,0D,81,,,,,,
353,0D,60,,,,,,
353,0D,73,,,,,,
353,0D,90,,,,,,
353,0D,88,,,,,,
353,0D,89,,,,,,
353,0D,5D,,,,,,
353,0D,5D,,,,,,
353,0D,29,,,,,,
353,0D,03,,,,,,
353,0D,01,,,,,,
353,0D,03,,,,,,
353,0D,05,,,,,,
353,0C,FD,,,,,,
353,0D,1A,,,,,,
353,0D,0C,,,,,,
353,0C,CB,,,,,,
353,0C,FD,,,,,,
353,0C,C6,,,,,,
353,0C,C3,,,,,,
353,0C,C3,,,,,,
353,0C,C3,,,,,,
353,0C,AD,,,,,,
353,0C,CA,,,,,,
353,0C,96,,,,,,
353,0C,70,,,,,,
353,0C,99,,,,,,
353,0C,A5,,,,,,
353,0C,88,,,,,,
353,0C,30,,,,,,
353,0C,6D,,,,,,
353,0C,43,,,,,,
353,0B,F2,,,,,,
353,0B,C2,,,,,,
353,0B,C3,,,,,,
353,0B,86,,,,,,
353,0B,04,,,,,,
353,0A,CA,,,,,,
353,0A,87,,,,,,
353,0A,5C,,,,,,
353,09,D0,,,,,,
353,09,C9,,,,,,
353,09,31,,,,,,
353,08,CC,,,,,,
353,08,A4,,,,,,
353,08,45,,,,,,
353,08,85,,,,,,
353,08,78,,,,,,
353,08,19,,,,,,
353,08,30,,,,,,
353,07,F4,,,,,,
353,07,EC,,,,,,
353,07,FA,,,,,,
353,08,0B,,,,,,
353,07,FD,,,,,,
353,08,81,,,,,,
353,08,80,,,,,,
353,08,D3,,,,,,
353,09,03,,,,,,
353,08,EA,,,,,,
353,09,45,,,,,,
353,09,49,,,,,,
353,09,6B,,,,,,
353,09,B6,,,,,,
353,0A,0E,,,,,,
353,09,E7,,,,,,
353,0A,34,,,,,,
353,0A,8F,,,,,,
353,0A,96,,,,,,
353,0A,F1,,,,,,
353,0A,F6,,,,,,
353,0B,3A,,,,,,
353,0B,A5,,,,,,
353,0B,C2,,,,,,
353,0B,D1,,,,,,
353,0C,31,,,,,,
353,0C,05,,,,,,
353,0C,6C,,,,,,
353,0C,6F,,,,,,
353,0C,A6,,,,,,
353,0D,3E,,,,,,
353,0D,14,,,,,,
353,0D,4E,,,,,,
353,0D,8F,,,,,,
353,0D,9E,,,,,,
353,0D,EF,,,,,,
353,0D,FF,,,,,,
353,0D,FE,,,,,,
353,0E,31,,,,,,
353,0E,6B,,,,,,
353,0E,62,,,,,,
353,0E,A3,,,,,,
353,0E,6C,,,,,,
353,0E,38,,,,,,
353,0E,2A,,,,,,
353,0E,7F,,,,,,
353,0E,04,,,,,,
353,0E,0C,,,,,,
353,0E,0E,,,,,,
353,0D,DB,,,,,,
353,0E,14,,,,,,
353,0E,00,,,,,,
353,0E,1A,,,,,,
353,0E,0B,,,,,,
353,0D,EE,,,,,,
353,0E,01,,,,,,
353,0D,C3,,,,,,
353,0D,FF,,,,,,
353,0D,BB,,,,,,
353,0D,6D,,,,,,
353,0D,CC,,,,,,
353,0D,7A,,,,,,
353,0D,3F,,,,,,
353,0D,5C,,,,,,
353,0D,13,,,,,,
353,0C,C2,,,,,,
353,0C,E7,,,,,,
353,0C,8B,,,,,,
353,0C,97,,,,,,
353,0C,79,,,,,,
353,0C,29,,,,,,
353,0B,74,,,,,,
353,0B,5C,,,,,,
353,0A,DF,,,,,,
353,0A,80,,,,,,
353,0A,4D,,,,,,
353,09,A0,,,,,,
353,09,47,,,,,,
353,08,DF,,,,,,
353,08,BA,,,,,,
353,08,30,,,,,,
353,07,AB,,,,,,
353,07,67,,,,,,
