4AD,32,FC,02,21,91,00,05,E0
4AD,2E,FC,00,21,93,00,06,00
4AD,2E,FC,01,21,94,00,06,40
4AD,2F,FC,01,21,94,00,06,40
4AD,2F,FC,01,21,95,00,06,80
4AD,2F,FC,01,21,94,00,06,80
4AD,30,FC,01,21,93,00,06,80
4AD,30,FC,01,21,94,00,06,A0
4AD,30,FC,01,21,94,00,06,A0
4AD,30,FC,01,21,93,00,06,A0
4AD,30,FC,02,21,93,00,06,40
4AD,30,FC,02,21,93,00,06,00
4AD,30,FC,02,21,92,00,06,00
4AD,31,FC,02,21,93,00,06,00
4AD,31,FC,02,21,93,00,06,20
4AD,31,FC,02,21,92,00,06,00
4AD,31,FC,02,21,92,00,06,00
4AD,32,FC,02,21,92,00,06,00
4AD,32,FC,02,21,92,00,06,00
4AD,33,FC,03,21,92,00,06,40
4AD,33,FC,03,21,92,00,06,60
4AD,34,FC,03,21,92,00,06,60
4AD,35,FC,03,21,92,00,06,80
4AD,35,FD,03,21,90,00,06,00
4AD,32,FD,03,21,91,00,06,20
4AD,32,FD,03,21,93,00,06,60
4AD,32,FD,03,21,92,00,06,40
4AD,32,FD,04,21,92,00,06,60
4AD,32,FE,04,21,92,00,06,40
4AD,32,FE,04,21,92,00,06,40
4AD,32,FF,04,21,92,00,06,40
4AD,32,FF,04,21,92,00,06,40
4AD,32,FF,04,21,92,00,06,40
4AD,32,FF,04,21,92,00,06,40
4AD,32,FF,04,21,92,00,06,40
4AD,32,FF,05,21,92,00,06,40
4AD,32,FF,05,21,92,00,06,40
4AD,32,FF,05,21,92,00,06,60
4AD,33,FF,05,21,92,00,06,40
4AD,33,FF,05,21,91,00,06,40
4AD,34,FF,05,21,92,00,06,40
4AD,34,FF,05,21,91,00,06,40
4AD,35,FF,05,21,91,00,06,40
4AD,35,FF,05,21,92,00,06,60
4AD,35,FF,06,21,92,00,06,60
4AD,35,FF,06,21,92,00,06,80
4AD,35,FF,05,21,92,00,06,80
4AD,35,FF,05,21,93,00,06,A0
4AD,35,FF,05,21,92,00,06,A0
4AD,35,FF,05,21,92,00,06,80
4AD,35,FF,05,21,92,00,06,60
4AD,35,FF,05,21,92,00,06,40
4AD,35,FF,05,21,92,00,06,20
4AD,35,FF,06,21,91,00,06,40
4AD,35,FF,06,21,92,00,06,20
4AD,35,FF,06,21,91,00,06,20
4AD,35,FF,06,21,92,00,06,20
4AD,35,FF,06,21,92,00,06,00
4AD,33,FF,06,21,92,00,06,20
4AD,31,FF,06,21,93,00,06,20
4AD,31,FF,06,21,93,00,06,20
4AD,2F,FF,00,21,93,00,05,E0
4AD,2F,FF,00,21,91,00,05,C0
4AD,2F,FF,00,21,90,00,05,A0
4AD,80,FF,00,21,76,00,03,C0
4AD,80,FF,00,21,33,00,01,40
4AD,80,FF,00,21,30,00,01,20
4AD,80,FF,00,21,32,00,01,40
4AD,80,FF,00,21,32,00,01,60
4AD,80,FF,00,21,31,00,01,60
4AD,80,FF,00,21,31,00,01,60
4AD,80,FF,00,21,31,00,01,60
4AD,80,FF,00,21,31,00,01,60
4AD,80,FF,00,21,31,00,01,60
4AD,80,FF,00,21,30,00,01,60
4AD,80,FF,00,21,2F,00,01,60
4AD,80,FF,00,21,2F,00,01,60
4AD,80,FF,00,21,2E,00,01,60
4AD,80,FF,00,21,2F,00,01,60
4AD,80,FF,00,21,2E,00,01,60
4AD,80,FF,00,21,2E,00,01,60
4AD,00,FF,00,E1,32,00,01,60
4AD,00,FF,00,E1,2B,00,03,60
4AD,00,FF,00,E1,42,00,01,C0
4AD,00,FF,00,E1,8A,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9D,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,80,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,A1,71,00,06,80
4AD,80,FF,00,A1,5C,00,02,A0
4AD,80,FF,00,A1,3B,00,01,A0
4AD,00,FF,00,E1,25,00,00,E0
4AD,00,FF,00,E1,36,00,01,C0
4AD,00,FF,00,E1,5D,00,01,C0
4AD,00,FF,00,E1,9A,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,E1,9F,00,01,C0
4AD,00,FF,00,A1,96,00,07,00
4AD,00,FF,00,A1,92,00,06,80
4AD,00,FF,00,A1,94,00,06,40
4AD,0A,FF,00,A1,92,00,06,60
4AD,2A,FF,00,A1,95,00,06,00
4AD,2D,FF,01,A1,95,00,06,20
4AD,2D,FF,01,A1,95,00,06,40
4AD,2E,FF,01,A1,94,00,06,40
4AD,2E,FF,01,A1,94,00,06,60
4AD,2E,FF,02,A1,94,00,06,60
4AD,2E,FF,02,A1,94,00,06,60
4AD,2E,FF,02,A1,94,00,06,60
4AD,2E,FF,02,A1,95,00,06,60
4AD,2F,FF,02,A1,95,00,06,80
4AD,2F,FF,02,A1,93,00,06,80
4AD,2F,FF,02,A1,94,00,06,80
4AD,2F,FF,02,A1,94,00,06,60
4AD,2F,FF,03,A1,95,00,06,60
4AD,A1,FF,03,A1,91,00,04,A0
4AD,00,FF,00,E1,3D,00,01,40
4AD,00,FF,00,E1,25,00,00,80
4AD,00,FF,00,E1,3B,00,01,C0
4AD,00,FF,00,E1,6D,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,A1,93,00,06,E0
4AD,00,FF,00,A1,8D,00,05,E0
4AD,00,FF,00,A1,8A,00,05,E0
4AD,0E,FF,00,A1,8D,00,05,C0
4AD,26,FF,00,A1,96,00,05,80
4AD,29,FF,01,A1,95,00,05,C0
4AD,2A,FF,01,A1,95,00,05,E0
4AD,2B,FF,02,A1,94,00,05,E0
4AD,2C,FF,02,A1,95,00,06,00
4AD,2C,FF,04,A1,95,00,06,00
4AD,2D,FF,05,A1,95,00,06,00
4AD,2D,FF,06,A1,94,00,06,00
4AD,2D,FF,07,A1,94,00,06,00
4AD,2D,FF,07,A1,95,00,06,00
4AD,2D,FF,08,A1,94,00,06,20
4AD,2D,FF,08,A1,94,00,06,00
4AD,2D,FF,08,A1,94,00,06,00
4AD,2E,FF,08,A1,94,00,06,20
4AD,2A,FF,08,A1,95,00,05,C0
4AD,29,FF,08,A1,94,00,05,E0
4AD,26,FF,00,A1,94,00,05,E0
4AD,23,FF,00,A1,8F,00,05,40
4AD,23,FF,00,A1,91,00,05,C0
4AD,28,FF,04,A1,94,00,05,E0
4AD,2C,FF,04,A1,93,00,05,E0
4AD,2C,FF,05,A1,95,00,06,00
4AD,2C,FF,06,A1,94,00,06,00
4AD,2C,FF,07,A1,95,00,05,E0
4AD,2B,FF,08,A1,95,00,05,E0
4AD,2B,FF,09,A1,95,00,05,E0
4AD,2B,FF,09,A1,94,00,05,E0
4AD,2C,FF,09,A1,94,00,05,E0
4AD,2C,FF,09,A1,94,00,05,E0
4AD,2D,FF,09,A1,95,00,06,00
4AD,2D,FF,09,A1,94,00,06,00
4AD,2D,FF,09,A1,94,00,06,00
4AD,2D,FF,08,A1,95,00,06,00
4AD,2D,FF,08,A1,94,00,06,00
4AD,2D,FF,08,A1,94,00,06,20
4AD,2E,FF,08,A1,94,00,06,20
4AD,2E,FF,08,A1,93,00,05,E0
4AD,2D,FF,09,A1,95,00,05,E0
4AD,2D,FF,09,A1,94,00,05,E0
4AD,2C,FF,09,A1,95,00,05,A0
4AD,26,FF,00,A1,96,00,06,00
4AD,00,FF,00,E1,70,00,02,E0
4AD,00,FF,00,E1,3A,00,01,C0
4AD,00,FF,00,E1,54,00,01,C0
4AD,00,FF,00,E1,8D,00,01,C0
4AD,00,FF,00,E1,9E,00,01,C0
4AD,00,FF,00,E1,97,00,01,C0
4AD,00,FF,00,A1,92,00,06,40
4AD,00,FF,00,A1,8C,00,05,A0
4AD,00,FF,00,A1,8B,00,05,C0
4AD,1A,FF,00,A1,92,00,05,40
4AD,24,FF,00,A1,95,00,05,40
4AD,24,FF,00,A1,93,00,05,80
4AD,25,FF,00,A1,92,00,05,60
4AD,25,FF,00,A1,90,00,05,40
4AD,25,FF,05,A1,91,00,05,20
4AD,25,FF,05,A1,90,00,05,20
4AD,23,FF,06,A1,8F,00,05,20
4AD,23,FF,07,A1,8E,00,05,20
4AD,24,FF,08,A1,92,00,05,A0
4AD,25,FF,09,A1,94,00,05,A0
4AD,25,FF,0A,A1,93,00,05,A0
4AD,25,FF,0B,A1,93,00,05,A0
4AD,26,FF,0B,A1,94,00,05,A0
4AD,27,FF,0B,A1,93,00,05,A0
4AD,27,FF,0B,A1,94,00,05,A0
4AD,28,FF,0B,A1,93,00,05,C0
4AD,29,FF,0A,A1,93,00,05,C0
4AD,2A,FF,0A,A1,95,00,05,C0
4AD,2A,FF,0A,A1,94,00,05,C0
4AD,2A,FF,0A,A1,94,00,05,C0
4AD,2A,FF,0A,A1,95,00,05,C0
4AD,2A,00,0A,A1,94,00,05,C0
4AD,2B,00,0A,A1,94,00,05,E0
4AD,2B,00,0A,A1,93,00,05,E0
4AD,2B,00,0A,A1,94,00,05,E0
4AD,2B,00,0A,A1,93,00,05,E0
4AD,2B,00,0A,A1,94,00,05,E0
4AD,2B,00,0A,A1,94,00,05,E0
4AD,2C,00,0A,A1,94,00,05,E0
4AD,2C,00,0A,A1,94,00,05,E0
4AD,2A,00,0A,A1,93,00,05,A0
4AD,24,00,0B,A1,93,00,05,80
4AD,24,00,0C,A1,94,00,05,80
4AD,24,00,0C,A1,93,00,05,A0
4AD,25,00,0C,A1,93,00,05,80
4AD,25,00,0C,A1,94,00,05,A0
4AD,26,00,0C,A1,93,00,05,A0
4AD,28,00,0B,A1,94,00,05,A0
4AD,2C,00,09,A1,93,00,05,E0
4AD,2E,00,08,A1,94,00,06,20
4AD,2E,00,08,A1,94,00,06,40
