0B4,00,00,00,00,30,09,31,26
0B4,00,00,00,00,34,09,2D,26
0B4,00,00,00,00,38,09,35,32
0B4,00,00,00,00,3C,09,30,31
0B4,00,00,00,00,40,09,39,3E
0B4,00,00,00,00,40,09,41,46
0B4,00,00,00,00,44,09,41,4A
0B4,00,00,00,00,48,09,4A,57
0B4,00,00,00,00,4C,09,50,61
0B4,00,00,00,00,50,09,53,68
0B4,00,00,00,00,54,09,5B,74
0B4,00,00,00,00,54,09,64,7D
0B4,00,00,00,00,58,09,65,82
0B4,00,00,00,00,5C,09,61,82
0B4,00,00,00,00,60,09,6C,91
0B4,00,00,00,00,64,09,73,9C
0B4,00,00,00,00,64,09,6E,97
0B4,00,00,00,00,68,09,78,A5
0B4,00,00,00,00,6C,09,74,A5
0B4,00,00,00,00,70,09,75,AA
0B4,00,00,00,00,74,09,81,BA
0B4,00,00,00,00,78,09,80,BD
0B4,00,00,00,00,78,09,8A,C7
0B4,00,00,00,00,7C,09,8D,CE
0B4,00,00,00,00,80,09,8E,D3
0B4,00,00,00,00,84,09,93,DC
0B4,00,00,00,00,88,09,8E,DB
0B4,00,00,00,00,8C,09,8E,DF
0B4,00,00,00,00,8C,09,99,EA
0B4,00,00,00,00,90,09,9F,F4
0B4,00,00,00,00,94,09,A3,FC
0B4,00,00,00,00,98,09,A8,05
0B4,00,00,00,00,9C,09,A6,07
0B4,00,00,00,00,A0,09,B2,17
0B4,00,00,00,00,A4,09,B0,19
0B4,00,00,00,00,A4,09,A8,11
0B4,00,00,00,00,A8,09,C2,2F
0B4,00,00,00,00,AC,09,BA,2B
0B4,00,00,00,00,B0,09,B0,25
0B4,00,00,00,00,B4,09,C2,3B
0B4,00,00,00,00,B8,09,C6,43
0B4,00,00,00,00,B8,09,CA,47
0B4,00,00,00,00,BC,09,D4,55
0B4,00,00,00,00,C0,09,D4,59
0B4,00,00,00,00,C4,09,E4,6D
0B4,00,00,00,00,C8,09,E8,75
0B4,00,00,00,00,CC,09,EE,7F
0B4,00,00,00,00,D0,09,F0,85
0B4,00,00,00,00,D4,09,F4,8D
0B4,00,00,00,00,D4,09,F4,8D
0B4,00,00,00,00,D8,09,FE,9B
0B4,00,00,00,00,DC,0A,05,A7
0B4,00,00,00,00,E0,09,F9,9E
0B4,00,00,00,00,E4,0A,0F,B9
0B4,00,00,00,00,E8,0A,0E,BC
0B4,00,00,00,00,EC,0A,17,C9
0B4,00,00,00,00,F0,0A,20,D6
0B4,00,00,00,00,F0,0A,1F,D5
0B4,00,00,00,00,F4,0A,28,E2
0B4,00,00,00,00,F8,0A,1E,DC
0B4,00,00,00,00,FC,0A,1E,E0
0B4,00,00,00,00,00,0A,25,EB
0B4,00,00,00,00,04,0A,27,F1
0B4,00,00,00,00,08,0A,29,F7
0B4,00,00,00,00,0C,0A,38,0A
0B4,00,00,00,00,10,0A,32,08
0B4,00,00,00,00,10,0A,3F,15
0B4,00,00,00,00,14,0A,42,1C
0B4,00,00,00,00,18,0A,42,20
0B4,00,00,00,00,1C,0A,44,26
0B4,00,00,00,00,20,0A,40,26
0B4,00,00,00,00,24,0A,43,2D
0B4,00,00,00,00,28,0A,4A,38
0B4,00,00,00,00,2C,0A,4D,3F
0B4,00,00,00,00,30,0A,4C,42
0B4,00,00,00,00,34,0A,5A,54
0B4,00,00,00,00,34,0A,5D,57
0B4,00,00,00,00,38,0A,61,5F
0B4,00,00,00,00,3C,0A,6C,6E
0B4,00,00,00,00,40,0A,6F,75
0B4,00,00,00,00,44,0A,71,7B
0B4,00,00,00,00,48,0A,6C,7A
0B4,00,00,00,00,4C,0A,79,8B
0B4,00,00,00,00,50,0A,79,8F
0B4,00,00,00,00,54,0A,83,9D
0B4,00,00,00,00,58,0A,90,AE
0B4,00,00,00,00,5C,0A,90,B2
0B4,00,00,00,00,5C,0A,8E,B0
0B4,00,00,00,00,60,0A,96,BC
0B4,00,00,00,00,64,0A,9C,C6
0B4,00,00,00,00,68,0A,9D,CB
0B4,00,00,00,00,6C,0A,9B,CD
0B4,00,00,00,00,70,0A,A0,D6
0B4,00,00,00,00,74,0A,AB,E5
0B4,00,00,00,00,78,0A,A5,E3
0B4,00,00,00,00,7C,0A,B4,F6
0B4,00,00,00,00,80,0A,B5,FB
0B4,00,00,00,00,84,0A,B8,02
0B4,00,00,00,00,88,0A,BD,0B
0B4,00,00,00,00,8C,0A,BB,0D
0B4,00,00,00,00,90,0A,CA,20
0B4,00,00,00,00,94,0A,CD,27
0B4,00,00,00,00,98,0A,C3,21
0B4,00,00,00,00,98,0A,DA,38
0B4,00,00,00,00,9C,0A,CE,30
0B4,00,00,00,00,A0,0A,DB,41
0B4,00,00,00,00,A4,0A,DA,44
0B4,00,00,00,00,A8,0A,E0,4E
0B4,00,00,00,00,AC,0A,F2,64
0B4,00,00,00,00,B0,0A,E9,5F
0B4,00,00,00,00,B4,0A,EE,68
0B4,00,00,00,00,B8,0A,F2,70
0B4,00,00,00,00,BC,0A,DE,60
0B4,00,00,00,00,C0,0A,F7,7D
0B4,00,00,00,00,C4,0A,F3,7D
0B4,00,00,00,00,C8,0A,F9,87
0B4,00,00,00,00,CC,0B,03,96
0B4,00,00,00,00,D0,0B,08,9F
0B4,00,00,00,00,D4,0B,14,AF
0B4,00,00,00,00,D8,0B,0E,AD
0B4,00,00,00,00,DC,0B,15,B8
0B4,00,00,00,00,E0,0B,18,BF
0B4,00,00,00,00,E4,0B,1F,CA
0B4,00,00,00,00,E8,0B,1B,CA
0B4,00,00,00,00,EC,0B,14,C7
0B4,00,00,00,00,F0,0B,26,DD
0B4,00,00,00,00,F4,0B,27,E2
0B4,00,00,00,00,F8,0B,27,E6
0B4,00,00,00,00,FC,0B,35,F8
0B4,00,00,00,00,FC,0B,3B,FE
0B4,00,00,00,00,00,0B,36,FD
0B4,00,00,00,00,04,0B,3D,08
0B4,00,00,00,00,08,0B,41,10
0B4,00,00,00,00,0C,0B,45,18
0B4,00,00,00,00,10,0B,41,18
0B4,00,00,00,00,14,0B,4A,25
0B4,00,00,00,00,18,0B,54,33
0B4,00,00,00,00,1C,0B,56,39
0B4,00,00,00,00,20,0B,59,40
0B4,00,00,00,00,24,0B,60,4B
0B4,00,00,00,00,28,0B,5E,4D
0B4,00,00,00,00,2C,0B,5F,52
0B4,00,00,00,00,30,0B,67,5E
0B4,00,00,00,00,34,0B,70,6B
0B4,00,00,00,00,38,0B,78,77
0B4,00,00,00,00,3C,0B,7E,81
0B4,00,00,00,00,40,0B,7F,86
0B4,00,00,00,00,44,0B,72,7D
0B4,00,00,00,00,48,0B,86,95
0B4,00,00,00,00,4C,0B,7B,8E
0B4,00,00,00,00,50,0B,78,8F
0B4,00,00,00,00,54,0B,7D,98
0B4,00,00,00,00,58,0B,81,A0
0B4,00,00,00,00,5C,0B,89,AC
0B4,00,00,00,00,60,0B,8F,B6
0B4,00,00,00,00,64,0B,94,BF
0B4,00,00,00,00,68,0B,92,C1
0B4,00,00,00,00,6C,0B,9B,CE
0B4,00,00,00,00,70,0B,98,CF
0B4,00,00,00,00,74,0B,9B,D6
0B4,00,00,00,00,78,0B,A1,E0
0B4,00,00,00,00,7C,0B,9F,E2
0B4,00,00,00,00,80,0B,A6,ED
0B4,00,00,00,00,88,0B,B4,03
0B4,00,00,00,00,8C,0B,C0,13
0B4,00,00,00,00,90,0B,BE,15
0B4,00,00,00,00,94,0B,C5,20
0B4,00,00,00,00,98,0B,D3,32
0B4,00,00,00,00,9C,0B,CF,32
0B4,00,00,00,00,A0,0B,CE,35
0B4,00,00,00,00,A4,0B,D5,40
0B4,00,00,00,00,A8,0B,DC,4B
0B4,00,00,00,00,AC,0B,E6,59
0B4,00,00,00,00,B0,0B,E6,5D
0B4,00,00,00,00,B4,0B,ED,68
0B4,00,00,00,00,B8,0B,F2,71
0B4,00,00,00,00,BC,0B,F8,7B
0B4,00,00,00,00,C0,0B,F5,7C
0B4,00,00,00,00,C4,0B,F2,7D
0B4,00,00,00,00,C8,0B,F4,83
0B4,00,00,00,00,CC,0B,FA,8D
0B4,00,00,00,00,D0,0C,01,99
0B4,00,00,00,00,D4,0C,03,9F
0B4,00,00,00,00,D8,0C,04,A4
0B4,00,00,00,00,DC,0C,04,A8
0B4,00,00,00,00,E0,0C,17,BF
0B4,00,00,00,00,E4,0C,04,B0
0B4,00,00,00,00,EC,0C,0C,C0
0B4,00,00,00,00,F0,0C,12,CA
0B4,00,00,00,00,F4,0C,19,D5
0B4,00,00,00,00,F8,0C,1B,DB
0B4,00,00,00,00,FC,0C,27,EB
0B4,00,00,00,00,00,0C,1C,E4
0B4,00,00,00,00,04,0C,20,EC
0B4,00,00,00,00,08,0C,33,03
0B4,00,00,00,00,0C,0C,2D,01
0B4,00,00,00,00,10,0C,34,0C
0B4,00,00,00,00,14,0C,39,15
0B4,00,00,00,00,18,0C,45,25
0B4,00,00,00,00,1C,0C,41,25
0B4,00,00,00,00,20,0C,4F,37
0B4,00,00,00,00,24,0C,4D,39
0B4,00,00,00,00,2C,0C,50,44
0B4,00,00,00,00,30,0C,59,51
0B4,00,00,00,00,34,0C,58,54
0B4,00,00,00,00,38,0C,5B,5B
0B4,00,00,00,00,3C,0C,5C,60
0B4,00,00,00,00,40,0C,61,69
0B4,00,00,00,00,44,0C,6C,78
0B4,00,00,00,00,48,0C,6F,7F
0B4,00,00,00,00,4C,0C,6B,7F
0B4,00,00,00,00,50,0C,7F,97
0B4,00,00,00,00,54,0C,76,92
0B4,00,00,00,00,58,0C,7D,9D
0B4,00,00,00,00,60,0C,7D,A5
0B4,00,00,00,00,64,0C,83,AF
0B4,00,00,00,00,68,0C,92,C2
0B4,00,00,00,00,6C,0C,83,B7
0B4,00,00,00,00,70,0C,8D,C5
0B4,00,00,00,00,74,0C,98,D4
0B4,00,00,00,00,78,0C,A1,E1
0B4,00,00,00,00,7C,0C,9B,DF
0B4,00,00,00,00,80,0C,A3,EB
0B4,00,00,00,00,84,0C,A1,ED
0B4,00,00,00,00,8C,0C,A6,FA
0B4,00,00,00,00,90,0C,AB,03
0B4,00,00,00,00,94,0C,B4,10
0B4,00,00,00,00,98,0C,BC,1C
0B4,00,00,00,00,9C,0C,C3,27
0B4,00,00,00,00,A0,0C,BB,23
0B4,00,00,00,00,A4,0C,D0,3C
0B4,00,00,00,00,A8,0C,CA,3A
0B4,00,00,00,00,B0,0C,BC,34
0B4,00,00,00,00,B4,0C,D2,4E
0B4,00,00,00,00,B8,0C,CF,4F
0B4,00,00,00,00,BC,0C,CC,50
0B4,00,00,00,00,C0,0C,C9,51
0B4,00,00,00,00,C4,0C,C9,55
0B4,00,00,00,00,C8,0C,D5,65
0B4,00,00,00,00,D0,0C,D7,6F
0B4,00,00,00,00,D4,0C,E8,84
0B4,00,00,00,00,D8,0C,E1,81
0B4,00,00,00,00,DC,0C,DC,80
0B4,00,00,00,00,E0,0C,E0,88
0B4,00,00,00,00,E4,0C,E6,92
0B4,00,00,00,00,E8,0C,E5,95
0B4,00,00,00,00,EC,0C,E9,9D
0B4,00,00,00,00,F4,0C,F2,AE
0B4,00,00,00,00,F8,0C,EB,AB
0B4,00,00,00,00,FC,0C,F2,B6
0B4,00,00,00,00,00,0C,F7,BF
0B4,00,00,00,00,04,0C,F8,C4
0B4,00,00,00,00,08,0D,0D,DE
0B4,00,00,00,00,0C,0D,0B,E0
0B4,00,00,00,00,14,0D,01,DE
0B4,00,00,00,00,18,0D,0F,F0
0B4,00,00,00,00,1C,0D,20,05
0B4,00,00,00,00,20,0D,15,FE
0B4,00,00,00,00,24,0D,19,06
0B4,00,00,00,00,28,0D,2B,1C
0B4,00,00,00,00,30,0D,27,20
0B4,00,00,00,00,34,0D,39,36
0B4,00,00,00,00,38,0D,3D,3E
0B4,00,00,00,00,3C,0D,45,4A
0B4,00,00,00,00,40,0D,43,4C
0B4,00,00,00,00,44,0D,48,55
0B4,00,00,00,00,4C,0D,3A,4F
0B4,00,00,00,00,50,0D,52,6B
0B4,00,00,00,00,54,0D,53,70
0B4,00,00,00,00,58,0D,63,84
0B4,00,00,00,00,5C,0D,59,7E
0B4,00,00,00,00,60,0D,60,89
0B4,00,00,00,00,68,0D,5F,90
0B4,00,00,00,00,6C,0D,54,89
0B4,00,00,00,00,70,0D,69,A2
0B4,00,00,00,00,74,0D,74,B1
0B4,00,00,00,00,78,0D,5F,A0
0B4,00,00,00,00,7C,0D,81,C6
0B4,00,00,00,00,84,0D,7E,CB
0B4,00,00,00,00,88,0D,66,B7
0B4,00,00,00,00,8C,0D,94,E9
0B4,00,00,00,00,90,0D,8C,E5
0B4,00,00,00,00,94,0D,54,B1
0B4,00,00,00,00,98,0D,7E,DF
0B4,00,00,00,00,A0,0D,94,FD
0B4,00,00,00,00,A4,0D,82,EF
0B4,00,00,00,00,A8,0D,80,F1
0B4,00,00,00,00,AC,0D,A6,1B
0B4,00,00,00,00,B0,0D,8E,07
0B4,00,00,00,00,B8,0D,93,14
0B4,00,00,00,00,BC,0D,9B,20
0B4,00,00,00,00,C0,0D,A2,2B
0B4,00,00,00,00,C4,0D,92,1F
0B4,00,00,00,00,C8,0D,B1,42
0B4,00,00,00,00,D0,0D,A5,3E
0B4,00,00,00,00,D4,0D,B2,4F
0B4,00,00,00,00,D8,0D,AC,4D
0B4,00,00,00,00,DC,0D,A6,4B
0B4,00,00,00,00,E0,0D,B4,5D
0B4,00,00,00,00,E8,0D,C6,77
0B4,00,00,00,00,EC,0D,BF,74
0B4,00,00,00,00,F0,0D,D0,89
0B4,00,00,00,00,F4,0D,D5,92
0B4,00,00,00,00,F8,0D,C7,88
0B4,00,00,00,00,00,0D,CE,97
0B4,00,00,00,00,04,0D,E1,AE
0B4,00,00,00,00,08,0D,D2,A3
0B4,00,00,00,00,0C,0D,DE,B3
0B4,00,00,00,00,10,0E,02,DC
0B4,00,00,00,00,18,0D,EC,CD
0B4,00,00,00,00,1C,0D,D2,B7
0B4,00,00,00,00,20,0E,02,EC
0B4,00,00,00,00,24,0D,F1,DE
0B4,00,00,00,00,28,0D,F9,EA
0B4,00,00,00,00,30,0E,09,03
0B4,00,00,00,00,34,0D,ED,EA
0B4,00,00,00,00,38,0E,06,08
0B4,00,00,00,00,3C,0E,04,0A
0B4,00,00,00,00,44,0E,08,16
0B4,00,00,00,00,48,0E,0B,1D
0B4,00,00,00,00,4C,0E,12,28
0B4,00,00,00,00,50,0E,0E,28
0B4,00,00,00,00,58,0E,11,33
0B4,00,00,00,00,5C,0E,1B,41
0B4,00,00,00,00,60,0E,0E,38
0B4,00,00,00,00,64,0E,11,3F
0B4,00,00,00,00,68,0E,1A,4C
0B4,00,00,00,00,70,0E,2F,69
0B4,00,00,00,00,74,0E,2D,6B
0B4,00,00,00,00,78,0E,39,7B
0B4,00,00,00,00,7C,0E,30,76
0B4,00,00,00,00,84,0E,3E,8C
0B4,00,00,00,00,88,0E,3F,91
0B4,00,00,00,00,8C,0E,51,A7
0B4,00,00,00,00,90,0E,44,9E
0B4,00,00,00,00,98,0E,3A,9C
0B4,00,00,00,00,9C,0E,3F,A5
0B4,00,00,00,00,A0,0E,44,AE
0B4,00,00,00,00,A4,0E,44,B2
0B4,00,00,00,00,AC,0E,51,C7
0B4,00,00,00,00,B0,0E,46,C0
0B4,00,00,00,00,B4,0E,58,D6
0B4,00,00,00,00,B8,0E,4C,CE
0B4,00,00,00,00,C0,0E,57,E1
0B4,00,00,00,00,C4,0E,5A,E8
0B4,00,00,00,00,C8,0E,62,F4
0B4,00,00,00,00,CC,0E,64,FA
0B4,00,00,00,00,D4,0E,75,13
0B4,00,00,00,00,D8,0E,73,15
0B4,00,00,00,00,DC,0E,5B,01
0B4,00,00,00,00,E0,0E,81,2B
0B4,00,00,00,00,E8,0E,65,17
0B4,00,00,00,00,EC,0E,77,2D
0B4,00,00,00,00,F0,0E,79,33
0B4,00,00,00,00,F8,0E,87,49
0B4,00,00,00,00,FC,0E,83,49
0B4,00,00,00,00,00,0E,97,61
0B4,00,00,00,00,04,0E,8D,5B
0B4,00,00,00,00,0C,0E,8D,63
0B4,00,00,00,00,10,0E,9F,79
0B4,00,00,00,00,14,0E,9A,78
0B4,00,00,00,00,18,0E,9B,7D
0B4,00,00,00,00,20,0E,96,80
0B4,00,00,00,00,24,0E,A1,8F
0B4,00,00,00,00,28,0E,A9,9B
0B4,00,00,00,00,30,0E,B5,AF
0B4,00,00,00,00,34,0E,BE,BC
0B4,00,00,00,00,38,0E,C8,CA
0B4,00,00,00,00,3C,0E,BF,C5
0B4,00,00,00,00,44,0E,C4,D2
0B4,00,00,00,00,48,0E,C1,D3
0B4,00,00,00,00,4C,0E,D1,E7
0B4,00,00,00,00,54,0E,C9,E7
0B4,00,00,00,00,58,0E,CA,EC
0B4,00,00,00,00,5C,0E,D9,FF
0B4,00,00,00,00,64,0E,D2,00
0B4,00,00,00,00,68,0E,BA,EC
0B4,00,00,00,00,6C,0E,CC,02
0B4,00,00,00,00,70,0E,D7,11
0B4,00,00,00,00,78,0E,C6,08
0B4,00,00,00,00,7C,0E,EF,35
0B4,00,00,00,00,80,0E,E3,2D
0B4,00,00,00,00,88,0E,CB,1D
0B4,00,00,00,00,8C,0E,DD,33
0B4,00,00,00,00,90,0E,F6,50
0B4,00,00,00,00,94,0E,D9,37
0B4,00,00,00,00,9C,0E,FB,61
0B4,00,00,00,00,A0,0E,FD,67
0B4,00,00,00,00,A4,0E,EB,59
0B4,00,00,00,00,AC,0F,16,8D
0B4,00,00,00,00,B0,0F,09,84
0B4,00,00,00,00,B4,0E,FF,7D
0B4,00,00,00,00,BC,0E,FB,81
0B4,00,00,00,00,C0,0F,1D,A8
0B4,00,00,00,00,C4,0F,21,B0
0B4,00,00,00,00,CC,0F,16,AD
0B4,00,00,00,00,D0,0F,13,AE
0B4,00,00,00,00,D4,0F,2B,CA
0B4,00,00,00,00,DC,0F,28,CF
0B4,00,00,00,00,E0,0F,23,CE
0B4,00,00,00,00,E4,0F,29,D8
0B4,00,00,00,00,EC,0F,28,DF
0B4,00,00,00,00,F0,0F,36,F1
0B4,00,00,00,00,F4,0F,38,F7
0B4,00,00,00,00,FC,0F,3C,03
0B4,00,00,00,00,00,0F,3A,05
0B4,00,00,00,00,04,0F,41,10
0B4,00,00,00,00,0C,0F,31,08
0B4,00,00,00,00,10,0F,46,21
0B4,00,00,00,00,14,0F,44,23
0B4,00,00,00,00,1C,0F,48,2F
0B4,00,00,00,00,20,0F,45,30
0B4,00,00,00,00,24,0F,46,35
0B4,00,00,00,00,2C,0F,43,3A
0B4,00,00,00,00,30,0F,40,3B
0B4,00,00,00,00,34,0F,4D,4C
0B4,00,00,00,00,3C,0F,4E,55
0B4,00,00,00,00,40,0F,4F,5A
0B4,00,00,00,00,44,0F,53,62
0B4,00,00,00,00,4C,0F,4A,61
0B4,00,00,00,00,50,0F,50,6B
0B4,00,00,00,00,54,0F,5C,7B
0B4,00,00,00,00,5C,0F,6B,92
0B4,00,00,00,00,60,0F,72,9D
0B4,00,00,00,00,64,0F,66,95
0B4,00,00,00,00,6C,0F,73,AA
0B4,00,00,00,00,70,0F,65,A0
0B4,00,00,00,00,74,0F,69,A8
0B4,00,00,00,00,7C,0F,74,BB
0B4,00,00,00,00,80,0F,72,BD
0B4,00,00,00,00,84,0F,8C,DB
0B4,00,00,00,00,8C,0F,92,E9
0B4,00,00,00,00,90,0F,84,DF
0B4,00,00,00,00,98,0F,8A,ED
0B4,00,00,00,00,9C,0F,8A,F1
0B4,00,00,00,00,A0,0F,87,F2
0B4,00,00,00,00,A8,0F,92,05
0B4,00,00,00,00,AC,0F,AD,24
0B4,00,00,00,00,B0,0F,9F,1A
0B4,00,00,00,00,B8,0F,A1,24
0B4,00,00,00,00,BC,0F,A0,27
0B4,00,00,00,00,C0,0F,AC,37
0B4,00,00,00,00,C8,0F,AD,40
0B4,00,00,00,00,CC,0F,BB,52
0B4,00,00,00,00,D4,0F,CB,6A
0B4,00,00,00,00,D8,0F,C4,67
0B4,00,00,00,00,DC,0F,C4,6B
0B4,00,00,00,00,E4,0F,C6,75
0B4,00,00,00,00,E8,0F,BC,6F
0B4,00,00,00,00,EC,0F,D2,89
0B4,00,00,00,00,F4,0F,CE,8D
0B4,00,00,00,00,F8,0F,DB,9E
0B4,00,00,00,00,00,0F,E9,B4
0B4,00,00,00,00,04,0F,CD,9C
0B4,00,00,00,00,08,0F,E5,B8
0B4,00,00,00,00,10,0F,E1,BC
0B4,00,00,00,00,14,0F,EE,CD
0B4,00,00,00,00,1C,0F,ED,D4
0B4,00,00,00,00,20,0F,E5,D0
0B4,00,00,00,00,24,0F,E8,D7
0B4,00,00,00,00,2C,0F,E2,D9
0B4,00,00,00,00,30,0F,E4,DF
0B4,00,00,00,00,38,0F,D6,D9
0B4,00,00,00,00,3C,0F,ED,F4
0B4,00,00,00,00,40,0F,EB,F6
0B4,00,00,00,00,48,0F,E0,F3
0B4,00,00,00,00,4C,0F,EC,03
0B4,00,00,00,00,50,0F,EA,05
0B4,00,00,00,00,58,0F,F0,13
0B4,00,00,00,00,5C,0F,EF,16
0B4,00,00,00,00,64,10,03,33
0B4,00,00,00,00,68,10,0E,42
0B4,00,00,00,00,6C,0F,FF,36
0B4,00,00,00,00,74,10,10,50
0B4,00,00,00,00,78,10,24,68
0B4,00,00,00,00,80,10,1A,66
0B4,00,00,00,00,84,10,2C,7C
0B4,00,00,00,00,8C,10,35,8D
0B4,00,00,00,00,90,10,53,AF
0B4,00,00,00,00,94,10,49,A9
0B4,00,00,00,00,9C,10,4B,B3
0B4,00,00,00,00,A0,10,3B,A7
0B4,00,00,00,00,A8,10,17,8B
0B4,00,00,00,00,AC,10,40,B8
0B4,00,00,00,00,B4,10,3F,BF
0B4,00,00,00,00,B8,10,43,C7
0B4,00,00,00,00,BC,10,3D,C5
0B4,00,00,00,00,C4,10,37,C7
0B4,00,00,00,00,C8,10,3E,D2
0B4,00,00,00,00,D0,10,34,D0
0B4,00,00,00,00,D4,10,3A,DA
0B4,00,00,00,00,D8,10,4B,EF
0B4,00,00,00,00,E0,10,49,F5
0B4,00,00,00,00,E4,10,56,06
0B4,00,00,00,00,EC,10,5D,15
0B4,00,00,00,00,F0,10,59,15
0B4,00,00,00,00,F8,10,64,28
0B4,00,00,00,00,FC,10,74,3C
0B4,00,00,00,00,04,10,7A,4A
0B4,00,00,00,00,08,10,80,54
0B4,00,00,00,00,0C,10,7B,53
0B4,00,00,00,00,14,10,86,66
0B4,00,00,00,00,18,10,79,5D
0B4,00,00,00,00,20,10,83,6F
0B4,00,00,00,00,24,10,84,74
0B4,00,00,00,00,2C,10,8B,83
0B4,00,00,00,00,30,10,81,7D
0B4,00,00,00,00,38,10,7A,7E
0B4,00,00,00,00,3C,10,73,7B
0B4,00,00,00,00,44,10,72,82
0B4,00,00,00,00,48,10,78,8C
0B4,00,00,00,00,50,10,73,8F
0B4,00,00,00,00,54,10,73,93
0B4,00,00,00,00,5C,10,6D,95
0B4,00,00,00,00,60,10,71,9D
0B4,00,00,00,00,68,10,67,9B
0B4,00,00,00,00,6C,10,66,9E
0B4,00,00,00,00,74,10,74,B4
0B4,00,00,00,00,78,10,7D,C1
0B4,00,00,00,00,80,10,76,C2
0B4,00,00,00,00,84,10,77,C7
0B4,00,00,00,00,88,10,6D,C1
0B4,00,00,00,00,90,10,72,CE
0B4,00,00,00,00,94,10,7C,DC
0B4,00,00,00,00,9C,10,7A,E2
0B4,00,00,00,00,A0,10,70,DC
0B4,00,00,00,00,A8,10,78,EC
0B4,00,00,00,00,AC,10,6E,E6
0B4,00,00,00,00,B4,10,6E,EE
0B4,00,00,00,00,B8,10,7C,00
0B4,00,00,00,00,C0,10,68,F4
