632,128,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
632,0,0,0,0,0,0,0,0
