4A0,6,183,0,15,15,15,15,0
4A0,0,15,0,0,0,0,31,0
4A0,0,0,0,31,31,31,0,0
4A0,0,0,0,1,1,1,1,0
4A0,0,0,0,3,0,0,3,0
4A0,0,0,0,0,3,3,0,0
4A0,0,0,0,1,1,1,1,0
4A0,0,0,0,7,0,0,7,0
4A0,0,0,0,0,7,7,0,0
4A0,0,0,0,1,1,1,1,0
4A0,0,0,0,0,0,0,3,0
4A0,0,0,0,3,3,3,0,0
4A0,0,0,0,1,0,1,1,0
4A0,0,0,0,0,1,0,0,0
4A0,0,0,0,15,15,15,15,0
4A0,0,0,0,1,0,1,0,0
4A0,0,0,0,0,1,0,1,0
4A0,0,0,0,3,0,3,0,0
4A0,0,0,0,1,3,1,3,0
4A0,0,15,0,0,0,0,1,0
4A0,0,1,0,7,1,7,0,0
4A0,0,2,0,0,0,0,7,0
4A0,0,6,0,1,7,1,0,0
4A0,0,2,0,3,1,0,1,0
4A0,0,31,0,0,0,3,0,0
4A0,0,1,0,0,3,0,3,0
4A0,0,0,0,1,0,1,1,0
4A0,0,0,0,63,1,0,0,0
4A0,0,0,0,0,63,63,63,0
4A0,0,3,0,0,0,0,0,0
4A0,0,0,0,63,0,0,0,0
4A0,0,0,0,0,63,63,63,0
4A0,0,0,0,0,0,0,0,0
4A0,0,0,0,1,0,0,0,0
4A0,0,0,0,0,0,1,0,0
4A0,0,0,0,0,1,0,1,0
4A0,0,3,0,0,0,0,0,0
4A0,0,30,0,3,0,3,0,0
4A0,0,2,0,0,0,0,0,0
4A0,0,6,0,0,0,0,0,0
4A0,0,2,0,0,0,0,0,0
4A0,0,0,0,0,3,0,0,0
4A0,0,1,0,0,3,0,0,0
4A0,0,0,0,0,0,0,0,0
4A0,0,0,0,0,0,0,0,0
4A0,0,15,0,1,3,0,3,0
4A0,0,0,0,7,1,1,1,0
4A0,0,0,0,1,6,6,7,0
4A0,0,0,0,3,3,3,2,0
4A0,0,0,0,14,14,14,14,0
4A0,0,0,0,1,1,1,1,0
4A0,0,0,0,3,2,3,2,0
4A0,0,0,0,1,7,1,7,0
4A0,0,0,0,0,0,7,1,0
4A0,0,0,0,7,1,0,0,0
4A0,0,15,0,0,3,0,3,0
4A0,0,0,0,0,3,0,0,0
4A0,0,15,0,0,0,0,3,0
4A0,0,0,0,7,0,7,0,0
4A0,0,0,0,0,1,0,1,0
4A0,0,0,0,1,7,1,7,0
4A0,0,0,0,3,1,0,1,0
4A0,0,0,0,0,3,3,3,0
4A0,0,15,0,0,0,0,0,0
4A0,0,15,0,1,1,1,1,0
4A0,0,0,0,0,0,0,0,0
4A0,0,0,0,0,15,0,15,0
4A0,0,0,0,15,0,15,0,0
4A0,0,0,0,0,0,0,0,0
4A0,0,0,0,0,0,0,1,0
4A0,0,0,0,1,1,1,0,0
4A0,0,0,0,0,0,0,0,0
